"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Cleveland Cavaliers",65,240,38.9,87.2,0.446,11.6,33.4,0.347,27.3,53.9,0.507,14.2,18.6,0.762,10.7,32.3,43,23.4,8.7,4.6,13.8,19.7,103.5
"2",2,"Dallas Mavericks",66,241.1,38.8,85.1,0.456,10.8,31.8,0.339,28.1,53.3,0.526,15.3,20.3,0.755,9.5,34.7,44.2,23.3,6.8,3.8,13.6,20.2,103.8
"3",3,"Boston Celtics",67,243,38.1,88.3,0.431,11.7,34.7,0.337,26.4,53.7,0.492,16.1,20.6,0.783,10.6,33.9,44.5,21.6,7.6,4.6,13.9,19.3,104
"4",4,"Miami Heat",67,242.6,37.3,84.1,0.443,13.1,38.4,0.341,24.2,45.7,0.53,17.1,22.2,0.771,9.7,32.1,41.8,23.1,7.4,4.3,15.3,20.7,104.7
"5",5,"Golden State Warriors",67,240.7,37.8,86.4,0.437,12.2,36.1,0.337,25.6,50.3,0.51,17.1,22.6,0.754,9.7,33,42.7,22.7,8,4.1,15,18,104.9
"6",6,"Phoenix Suns",66,240.4,39.1,88.8,0.441,11.4,34.2,0.333,27.7,54.6,0.508,16.2,21.5,0.756,10.5,34.1,44.6,22.4,7.5,4.1,14.6,19.1,105.8
"7",7,"Philadelphia 76ers",65,241.5,39.4,86.8,0.454,11.3,33.1,0.341,28.1,53.7,0.523,16.4,21.3,0.773,10.4,34.4,44.9,23.2,6.4,4.7,13.3,19.4,106.4
"8",8,"New York Knicks",66,241.5,38.3,86.3,0.444,12.9,37.5,0.345,25.4,48.9,0.52,17.2,22.4,0.766,9.4,34.5,43.9,24.2,7.1,4.5,12.6,20.1,106.8
"9",9,"Toronto Raptors",65,241.9,39,84.4,0.461,12.3,34.9,0.352,26.7,49.6,0.538,17,21.3,0.798,10.5,34.1,44.5,25,6.8,5.1,16,19.2,107.2
"10",10,"Utah Jazz",65,240.4,40.6,89.9,0.451,12,34.9,0.343,28.6,55,0.52,14.2,18.8,0.751,10.1,31.7,41.8,23,7.8,4.3,12,20.2,107.3
"11",11,"Los Angeles Clippers",68,240.7,40.5,90.7,0.447,11.6,34.2,0.34,28.9,56.5,0.511,14.9,19.1,0.78,11.9,35.4,47.3,24,7.9,4.2,13.9,18.5,107.6
"12",12,"Denver Nuggets",67,241.1,40.4,86.9,0.465,11.7,34.4,0.339,28.7,52.4,0.548,15.7,21,0.749,9.6,33.1,42.7,24.6,7.9,4.8,13.2,19.8,108.2
"13",13,"Memphis Grizzlies",67,241.1,40,88.3,0.453,12.4,35,0.353,27.7,53.3,0.519,16.8,21.7,0.773,10,32.9,42.9,25.2,7.2,6.2,15,19.5,109.3
"14",14,"New Orleans Pelicans",66,241.1,39.8,85.9,0.463,12.7,35.6,0.356,27.1,50.3,0.539,17.1,21.9,0.783,9.6,32.9,42.5,23.8,7.6,4.9,13.7,20.3,109.4
