"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Dallas Mavericks",74,241,38.6,84.7,0.456,10.8,31.9,0.338,27.9,52.8,0.528,15.6,20.6,0.76,9.5,34.5,44,23.2,6.9,3.8,13.3,20,103.7
"2",2,"Boston Celtics",74,242.7,37.9,88,0.431,11.8,35,0.336,26.1,53,0.493,16.2,20.6,0.786,10.5,33.6,44.1,21.4,7.4,4.5,13.9,19.2,103.8
"3",3,"Cleveland Cavaliers",73,240.7,39.4,87.4,0.45,11.6,33.2,0.35,27.8,54.2,0.512,14.4,18.7,0.77,10.6,32.3,42.9,23.8,8.7,4.6,13.6,20,104.8
"4",4,"Miami Heat",74,242.4,37.3,83.8,0.445,13.1,38.2,0.341,24.3,45.6,0.533,17.4,22.5,0.775,9.6,32.3,41.9,23.1,7.3,4.2,15.1,20.7,105.2
"5",5,"Golden State Warriors",74,240.7,37.9,86.5,0.439,12.3,36.2,0.34,25.6,50.2,0.51,17.1,22.6,0.756,9.6,32.9,42.6,23,7.9,4,14.6,17.9,105.2
"6",6,"Philadelphia 76ers",73,241.7,39.4,86.7,0.455,11.2,32.9,0.342,28.2,53.8,0.524,16.5,21.4,0.772,10.3,34.3,44.7,23.2,6.5,4.6,13.2,19.4,106.5
"7",7,"New York Knicks",74,241.4,38.3,85.8,0.447,12.8,37.1,0.345,25.5,48.7,0.524,17.1,22.4,0.762,9.5,34.2,43.7,24,7,4.7,12.5,20.2,106.5
"8",8,"Phoenix Suns",74,240.7,39.3,88.6,0.443,11.6,34.3,0.339,27.7,54.3,0.51,16.7,22,0.759,10.5,33.6,44.1,22.6,7.5,3.9,14.7,19,106.9
"9",9,"Toronto Raptors",73,242.1,39,84.4,0.463,12.2,34.7,0.353,26.8,49.7,0.539,17,21.4,0.792,10.3,33.8,44.1,25.2,6.7,5.1,15.7,19.2,107.3
"10",10,"Utah Jazz",74,240.3,40.5,89.5,0.453,12,34.8,0.346,28.5,54.8,0.52,14.5,19.1,0.756,10,31.8,41.7,23.3,7.8,4.3,12,20,107.6
"11",11,"Los Angeles Clippers",75,241,40.6,90.4,0.45,11.8,34.1,0.346,28.8,56.2,0.513,15.2,19.4,0.785,11.9,35.4,47.3,24.1,7.7,4.2,13.6,18.5,108.3
"12",12,"Denver Nuggets",74,241.4,40.8,87.1,0.468,11.7,34.2,0.343,29.1,52.9,0.549,16.1,21.4,0.751,9.7,32.9,42.6,25,7.9,4.9,12.8,19.8,109.4
"13",13,"Memphis Grizzlies",74,241,40.1,88.6,0.452,12.1,34.6,0.351,27.9,54.1,0.517,17.1,22.1,0.772,10.1,32.8,42.9,25,7.2,6.2,14.9,19.6,109.4
"14",14,"New Orleans Pelicans",73,241,40,85.7,0.467,12.8,35.8,0.359,27.2,50,0.543,17,21.7,0.784,9.3,32.7,42,24.3,7.5,4.9,13.9,20.4,109.8
"15",15,"Oklahoma City Thunder",73,241.4,41.1,90.5,0.454,13.7,38.8,0.352,27.5,51.7,0.531,15,19.6,0.764,11.1,37.6,48.7,25.9,8.3,6,13.4,17.9,110.9
"16",16,"Milwaukee Bucks",73,240.7,40.9,90.5,0.452,14.3,40.6,0.351,26.7,49.9,0.534,14.8,19.9,0.746,10.1,34.2,44.3,25.4,7.3,4.3,13.1,19.6,111
"17",17,"Chicago Bulls",73,240.3,41.2,87.6,0.471,11.5,31.7,0.364,29.7,55.9,0.531,17.4,21.8,0.798,9.4,34,43.5,24.8,7.2,5,13.2,17.8,111.4
"18",18,"Washington Wizards",73,242.1,41.1,88.9,0.462,11.2,31.3,0.358,29.9,57.5,0.519,18,22.4,0.807,10.5,34.2,44.7,23.4,7.2,4.3,12,20.1,111.4
"19",19,"Brooklyn Nets",73,240.7,40.6,89.8,0.453,12.4,36,0.344,28.3,53.8,0.525,17.8,22.3,0.797,11.2,32.8,43.9,23.9,7.8,5,13.2,19.5,111.5
"20",20,"Minnesota Timberwolves",75,241.3,39.5,87.1,0.453,13,37.8,0.344,26.5,49.4,0.537,19.9,25.4,0.782,11.1,34.9,45.9,25.8,7.3,4.9,16.3,20.7,111.9
"21",21,"Orlando Magic",74,241,40.7,88.9,0.458,13.1,35.9,0.365,27.6,52.9,0.521,17.5,22.7,0.771,10.3,36.5,46.9,24.7,8,5.2,13.3,18.7,111.9
"22",22,"Atlanta Hawks",74,240.3,41.8,88.9,0.471,12.7,35.1,0.363,29.1,53.8,0.541,15.6,19.6,0.796,10.3,33.7,44,25.6,7.1,4.6,12.7,20.4,112
"23",23,"Detroit Pistons",74,241.4,40.6,86.1,0.471,11.9,32.5,0.365,28.7,53.6,0.536,19.2,24.8,0.772,10.3,35.8,46.2,25.1,7.4,5.1,14.6,19.9,112.2
"24",24,"Indiana Pacers",74,242.7,41.9,88.1,0.475,11.7,32.2,0.363,30.2,56,0.54,17.9,22.6,0.793,10.2,33.1,43.3,24.3,8,5,13.1,19.3,113.4
"25",25,"San Antonio Spurs",73,241.7,42.8,91.3,0.469,11.8,32.9,0.358,31,58.4,0.531,16,20.8,0.768,11.4,35.6,47.1,23.9,7.4,5,14,18.7,113.4
"26",26,"Portland Trail Blazers",73,240.3,40.8,85.9,0.476,13.7,37,0.37,27.1,48.8,0.556,18.6,23.8,0.781,9.4,34.7,44.1,26.4,7.8,4.9,13.7,19.8,114
"27",27,"Los Angeles Lakers",73,243.8,42.2,90.5,0.466,12.6,35.8,0.351,29.6,54.7,0.541,17.4,23.4,0.742,11.2,35.8,47,25.9,8.3,4.2,14.3,19.9,114.3
"28",28,"Charlotte Hornets",74,242.7,41.8,90.2,0.463,14,38.9,0.359,27.8,51.3,0.543,16.8,22,0.766,11.4,36,47.3,26.2,7.4,4.6,15,19.8,114.4
"29",29,"Sacramento Kings",74,241.4,43.4,90.4,0.481,12.7,34.5,0.368,30.7,55.9,0.55,16.2,20.9,0.776,10.3,35.2,45.5,25.1,8.1,4.9,13.4,19.9,115.8
"30",30,"Houston Rockets",74,241,43.4,89.9,0.483,12.8,36.5,0.352,30.6,53.4,0.573,18.2,23.4,0.78,11,34.6,45.6,25.7,9.5,5.7,14,22.2,117.9
"31",NA,"League Average",74,241.4,40.4,88.1,0.459,12.4,35.1,0.352,28.1,52.9,0.531,16.8,21.7,0.774,10.4,34.2,44.6,24.4,7.6,4.8,13.8,19.6,110
