"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"16",16,"Milwaukee Bucks",62,240.8,40.4,90.3,0.448,14.1,40.8,0.345,26.3,49.4,0.533,15.1,20.5,0.74,10.4,34.4,44.8,25.1,7.3,4.4,13.3,19.5,110
"17",17,"Washington Wizards",61,242.5,40.8,89,0.458,10.8,30.7,0.35,30,58.3,0.515,18.1,22.7,0.798,10.8,34.1,44.9,23.3,7.4,4.2,12,20,110.4
"18",18,"Chicago Bulls",62,240.4,41.1,88.2,0.466,11.6,32,0.362,29.5,56.2,0.525,16.8,21.1,0.794,9.6,33.9,43.4,25,7.3,5.1,13.2,17.7,110.5
"19",19,"Atlanta Hawks",61,240,41.4,89,0.465,13,36.1,0.36,28.5,52.9,0.538,15.6,19.5,0.802,10,33.7,43.7,25.6,7.2,4.6,12.3,20.2,111.5
"20",20,"Brooklyn Nets",63,240.8,40.9,90.4,0.453,12.2,36.1,0.338,28.7,54.3,0.529,17.5,22,0.796,11.1,33.7,44.9,24,7.8,5,13.2,19.4,111.6
"21",21,"Orlando Magic",62,240.4,40.8,88.6,0.461,13,35.7,0.365,27.8,52.9,0.526,17.1,22.2,0.771,10.5,36.2,46.7,24.7,8,5.3,13.5,18.4,111.8
"22",22,"Minnesota Timberwolves",63,241.6,39.7,86.9,0.456,13,37.3,0.349,26.7,49.6,0.537,19.9,25.5,0.781,11.2,35.1,46.3,26,7.4,5.1,16.5,20.7,112.3
"23",23,"Indiana Pacers",63,242.8,41.4,87.7,0.472,11.4,31.6,0.36,30,56.1,0.536,18,22.7,0.794,10,33.2,43.2,23.7,7.9,4.9,13,19.4,112.3
"24",24,"Los Angeles Lakers",61,243.7,41.3,90.2,0.458,12.5,36.3,0.345,28.8,54,0.534,17.2,23.2,0.742,11,36,47.1,25.7,8.4,4.1,14.6,20,112.4
"25",25,"Portland Trail Blazers",61,240.4,40.8,86.2,0.473,13.7,36.9,0.371,27.1,49.3,0.55,17.2,22.6,0.762,9.1,34.8,43.9,26,7.6,4.7,13.6,19.8,112.6
"26",26,"Detroit Pistons",62,241.2,40.9,85.9,0.476,12.4,32.8,0.377,28.5,53,0.538,18.6,24.2,0.771,10.2,36.3,46.5,25.6,7.5,5.3,15.1,20,112.7
"27",27,"San Antonio Spurs",62,242,42.9,91.6,0.468,11.7,32.8,0.357,31.2,58.8,0.53,15.3,20.2,0.759,11.3,35.4,46.7,24.1,7.3,5.2,14,18.4,112.8
"28",28,"Charlotte Hornets",63,243.2,41.9,90.7,0.462,13.9,39.1,0.356,27.9,51.5,0.542,17.2,22.5,0.761,11.4,36.6,48.1,26.1,7.6,4.8,15.3,19.9,114.8
"29",29,"Sacramento Kings",63,241.2,43.2,90.8,0.476,12.4,34.3,0.362,30.8,56.4,0.545,16.1,20.8,0.775,10.6,35,45.6,25.1,8,5,13.3,19.4,115
"30",30,"Houston Rockets",61,240.4,43.1,89.4,0.482,13.2,37,0.356,29.9,52.4,0.571,18.3,23.4,0.784,10.8,34.8,45.6,25.4,9.6,5.9,14.1,22.4,117.8
"31",NA,"League Average",62,241.3,40.3,88.1,0.457,12.3,35.2,0.35,28,52.9,0.528,16.5,21.4,0.772,10.4,34.3,44.7,24.3,7.6,4.8,13.9,19.5,109.4
