"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"20",20,"Orlando Magic",58,240.4,40.8,88.8,0.459,12.8,35.4,0.362,28,53.3,0.524,17.1,22.1,0.775,10.6,36.3,46.9,24.8,8,5.3,13.3,18.3,111.5
"21",21,"San Antonio Spurs",57,241.3,42.4,91.3,0.464,11.7,33.1,0.353,30.7,58.2,0.528,15.1,19.8,0.763,11.4,35.4,46.8,23.8,7.4,5.2,13.9,18.2,111.6
"22",22,"Minnesota Timberwolves",57,241.3,39.6,86.7,0.457,13.1,37.6,0.349,26.5,49.1,0.539,19.4,24.9,0.779,11.1,35,46.1,25.9,7.3,5.2,16.6,20.5,111.7
"23",23,"Atlanta Hawks",56,240,41.5,89,0.466,13.1,36.2,0.362,28.4,52.8,0.537,15.7,19.6,0.798,9.9,33.8,43.7,25.7,7.4,4.5,12.3,20,111.7
"24",24,"Indiana Pacers",58,242.6,41.2,87.2,0.472,11.3,31.3,0.361,29.9,55.9,0.535,18.1,22.7,0.796,9.9,33.1,43,23.4,7.9,5,13.1,19.6,111.7
"25",25,"Portland Trail Blazers",57,240.4,40.8,86.2,0.474,13.7,36.9,0.373,27.1,49.3,0.549,16.6,22,0.758,9.2,34.6,43.8,26.1,7.5,4.6,13.7,19.6,112
"26",26,"Los Angeles Lakers",57,243.9,41.3,90.7,0.456,12.6,36.7,0.344,28.7,54,0.532,17.3,23.2,0.745,11.2,36,47.2,25.9,8.3,4,14.5,20.1,112.6
"27",27,"Detroit Pistons",56,240.9,40.9,86.2,0.475,12.4,33.1,0.375,28.5,53,0.537,18.6,24.1,0.773,10.3,36.8,47.1,25.6,7.6,5.1,15.2,20.2,112.8
"28",28,"Charlotte Hornets",58,241.7,41.8,89.9,0.465,14,38.9,0.361,27.8,51.1,0.545,16.9,22,0.769,11,36.6,47.6,26.1,7.6,4.8,15.4,19.6,114.6
"29",29,"Sacramento Kings",58,241.3,43.2,91.2,0.474,12.4,34.4,0.361,30.8,56.7,0.543,15.9,20.7,0.77,11,34.8,45.8,24.9,8,5.2,13.1,19.1,114.8
"30",30,"Houston Rockets",55,240.5,43.1,89.7,0.48,13.2,37.4,0.352,29.9,52.2,0.572,18,23.1,0.781,10.7,34.1,44.9,25.3,9.8,5.8,14,22.7,117.3
"31",NA,"League Average",57,241.2,40.2,88.1,0.456,12.3,35.3,0.349,27.8,52.8,0.527,16.4,21.2,0.773,10.4,34.4,44.8,24.3,7.7,4.8,13.9,19.4,109
