"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Minnesota Timberwolves",81,241.2,41.5,91,0.457,14.8,41.4,0.358,26.7,49.5,0.54,18,23.1,0.778,11.3,33,44.3,25.6,8.8,5.6,14.3,21.8,115.9
"2",2,"Memphis Grizzlies",80,241.3,43.5,94.3,0.461,11.4,32.5,0.351,32.1,61.9,0.519,17,23.1,0.735,14.1,35.2,49.2,25.8,9.8,6.5,13.2,19.8,115.4
"3",3,"Milwaukee Bucks",80,240.9,41.8,89.3,0.468,14.1,38.6,0.366,27.6,50.7,0.545,17.7,22.8,0.774,10.3,36.5,46.7,23.8,7.6,4,13.5,18.3,115.3
"4",4,"Charlotte Hornets",80,242.5,42.6,91.5,0.465,13.8,38.2,0.362,28.8,53.3,0.54,16,21.6,0.739,10.9,33.8,44.6,27.9,8.7,4.9,13.2,19.9,115
"5",5,"Phoenix Suns",80,240.6,43.7,89.9,0.486,11.6,31.9,0.365,32,58.1,0.552,16,20.1,0.797,9.7,35.6,45.2,27.4,8.6,4.4,13,19.8,115
"6",6,"Atlanta Hawks",80,240.3,41.4,88.3,0.469,12.8,34.4,0.374,28.6,54,0.53,18.1,22.3,0.811,10,34,43.9,24.6,7.2,4.3,11.8,18.7,113.8
"7",7,"Utah Jazz",80,240.6,40.7,86.2,0.472,14.7,40.4,0.362,26,45.8,0.569,17.7,23.1,0.769,10.7,35.5,46.2,22.4,7.2,4.9,14,18.9,113.8
"8",8,"San Antonio Spurs",80,241.6,43.4,92.9,0.467,11.3,32.1,0.353,32.1,60.9,0.527,15.2,20.3,0.751,11.1,34.4,45.5,28.1,7.6,5,12.8,18,113.3
"9",9,"Brooklyn Nets",80,240.9,41.8,88.5,0.473,11.5,31.9,0.361,30.3,56.6,0.536,17.4,21.7,0.802,10.3,34,44.3,25.1,7.2,5.4,14,20.4,112.6
"10",10,"Denver Nuggets",81,241.2,41.6,86.2,0.482,12.6,35.8,0.353,28.9,50.4,0.574,16.6,20.9,0.796,9.1,35,44.1,27.7,7.2,3.7,14.5,19.8,112.4
"11",11,"Los Angeles Lakers",80,243.4,41.6,88.8,0.469,12,34.4,0.348,29.7,54.4,0.545,16.4,22.5,0.728,9.5,34.4,43.9,24,7.7,5.2,14.6,20.2,111.6
