"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"17",17,"Washington Wizards",65,242.3,40.9,88.9,0.46,10.9,30.8,0.354,30,58.1,0.516,18.2,22.7,0.801,10.6,34,44.6,23.3,7.3,4.3,11.8,20,110.9
"18",18,"Chicago Bulls",66,240.4,41.2,88,0.468,11.6,32,0.363,29.5,55.9,0.528,17,21.5,0.792,9.5,33.6,43.1,25,7.2,5,13.1,17.8,111
"19",19,"Orlando Magic",68,240.7,40.8,88.9,0.459,12.9,35.8,0.362,27.8,53.1,0.524,17.1,22.2,0.771,10.4,36.5,46.9,24.6,8,5.3,13.4,18.5,111.6
"20",20,"Minnesota Timberwolves",68,241.5,39.3,86.8,0.453,13,37.3,0.348,26.4,49.5,0.533,20.1,25.7,0.782,11.1,35,46.1,25.8,7.4,4.9,16.5,20.7,111.7
"21",21,"Atlanta Hawks",66,240.4,41.8,89,0.469,13,35.7,0.363,28.8,53.3,0.54,15.4,19.2,0.8,9.9,33.6,43.5,25.8,7.1,4.5,12.4,20.4,111.8
"22",22,"Brooklyn Nets",67,240.7,40.8,90.1,0.453,12.3,36.1,0.34,28.5,54,0.528,17.9,22.4,0.797,11.1,33.5,44.6,24,7.9,5,13.3,19.5,111.8
"23",23,"Detroit Pistons",67,241.5,40.8,86,0.474,12,32.6,0.368,28.8,53.4,0.539,19,24.6,0.77,10.4,36,46.3,25.3,7.5,5.2,14.9,20,112.5
"24",24,"Indiana Pacers",67,243,41.6,88,0.473,11.5,31.8,0.361,30.1,56.2,0.536,18.1,22.8,0.795,10.1,33.2,43.3,23.9,8,4.9,12.9,19.5,112.8
"25",25,"San Antonio Spurs",67,241.9,42.7,91.4,0.467,11.7,32.9,0.356,31,58.5,0.53,15.8,20.7,0.763,11.4,35.5,46.9,23.9,7.3,5.1,13.9,18.6,112.9
"26",26,"Los Angeles Lakers",66,243.8,41.8,90.3,0.462,12.6,35.9,0.351,29.2,54.4,0.536,17.1,23.2,0.736,11.1,35.9,47,25.7,8.4,4.2,14.6,20,113.2
"27",27,"Portland Trail Blazers",65,240.4,40.9,86.1,0.475,13.7,37.1,0.37,27.2,49,0.554,17.8,23.3,0.767,9.2,35.2,44.4,26.3,7.7,4.8,13.7,19.9,113.4
"28",28,"Charlotte Hornets",68,242.9,42,90.4,0.464,13.9,38.9,0.357,28.1,51.5,0.545,17.1,22.5,0.761,11.4,36.3,47.7,26.3,7.6,4.8,15.2,19.8,114.9
"29",29,"Sacramento Kings",68,241.1,43.4,90.6,0.479,12.5,34.4,0.363,30.9,56.2,0.55,16,20.7,0.774,10.5,35.1,45.6,25.1,8,5,13.3,19.7,115.2
"30",30,"Houston Rockets",67,241.1,43.3,89.7,0.482,13.1,36.9,0.356,30.1,52.8,0.571,18.4,23.5,0.781,10.9,34.7,45.6,25.5,9.5,5.9,14.1,22.4,118
"31",NA,"League Average",67,241.4,40.4,88.1,0.458,12.3,35.2,0.35,28.1,53,0.53,16.7,21.6,0.772,10.4,34.3,44.7,24.4,7.6,4.8,13.9,19.6,109.7
