"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Charlotte Hornets",51,242,42.5,92.1,0.462,14,38.1,0.367,28.5,54,0.529,15.5,21.1,0.735,10.5,33.7,44.3,27.2,8.6,5,13,19.5,114.5
"2",2,"Utah Jazz",51,240,40.5,85.9,0.471,14.7,40.3,0.364,25.8,45.6,0.566,17.9,23.1,0.777,10.2,35.7,45.9,22,7,4.8,14.4,19,113.5
"3",3,"Phoenix Suns",49,240.5,42.7,89.5,0.477,11.6,31.7,0.367,31.1,57.8,0.538,15.9,20,0.794,10.2,35.9,46.1,26.4,8.6,4.2,13.3,19.3,112.9
"4",4,"Memphis Grizzlies",53,241.4,42.5,93,0.456,11,32.5,0.337,31.5,60.5,0.52,16.2,22,0.738,13.5,34.8,48.3,24.9,10.2,6.5,13.5,19.1,112.1
"5",5,"Brooklyn Nets",49,241,41.7,88.4,0.471,11.1,31.4,0.352,30.6,57,0.537,17.4,21.2,0.822,10,35.4,45.5,25.4,7,5.5,14.2,19.9,111.9
"6",6,"Milwaukee Bucks",52,241,40.3,88.8,0.454,14.1,39.2,0.359,26.2,49.6,0.529,17,21.8,0.781,10.4,36.4,46.8,23,7.7,4.3,13.9,17.9,111.8
"7",7,"Minnesota Timberwolves",50,241.5,40.6,91.4,0.444,14.2,41.5,0.342,26.4,49.9,0.529,16.3,21.4,0.761,12.2,32.7,44.9,24.5,8.8,5.8,14.8,21.9,111.6
"8",8,"Atlanta Hawks",50,240,40.7,87.3,0.466,12.5,33.4,0.374,28.2,53.9,0.524,17.6,21.9,0.8,9.7,34.7,44.4,24.2,6.7,4.4,12.3,18.3,111.5
"9",9,"San Antonio Spurs",51,241.5,43.4,93.6,0.464,11.1,31.5,0.351,32.3,62.1,0.52,13.4,18.2,0.738,11.3,34.6,45.9,27.9,7.5,5.2,12.6,17.7,111.3
"10",10,"Los Angeles Lakers",51,243.9,41.4,89.3,0.464,12.1,34.7,0.349,29.3,54.6,0.538,16,21.8,0.735,9.4,35.1,44.5,24,8.1,5.5,14.8,20.3,111
"11",11,"Chicago Bulls",49,240,41.4,86.9,0.476,11.4,30.2,0.376,30,56.7,0.53,16.9,20.8,0.811,8.8,34,42.8,24.3,7.4,4.6,13.2,18.9,111
"12",12,"Golden State Warriors",51,241,40.2,86.3,0.466,14.4,39.9,0.36,25.9,46.4,0.557,15.6,20.5,0.761,10,36.6,46.6,27.5,9.4,5,15.6,20.4,110.4
"13",13,"Sacramento Kings",52,241.4,40.4,89.4,0.452,11.7,34.1,0.343,28.8,55.4,0.519,16.7,22.2,0.753,10.4,33.6,44.1,23,7.1,4.7,14,19.4,109.3
"14",14,"Denver Nuggets",49,241,40.8,86.6,0.471,12.8,36.3,0.352,28.1,50.3,0.557,14.6,18.7,0.781,8.9,34.4,43.3,27.1,7.3,3.7,14,19.3,109
"15",15,"Indiana Pacers",52,242.9,40.5,88.6,0.457,11.7,35.5,0.331,28.8,53.1,0.542,16.2,21.1,0.765,11,33.8,44.7,24.4,6.9,5.8,14.4,20.4,108.9
"16",16,"Miami Heat",51,242.5,39.3,85.8,0.459,13.7,36.4,0.377,25.6,49.4,0.519,16.4,20.2,0.81,10.9,33.8,44.7,25.8,7.3,3.3,14.9,20.4,108.7
"17",17,"Portland Trail Blazers",51,240.5,39,86.4,0.451,13.7,38,0.36,25.3,48.4,0.523,16.8,21.8,0.768,9.8,33.6,43.4,22.7,7.5,4.7,13.9,19.9,108.4
"18",18,"Houston Rockets",50,240.5,38.7,85.8,0.451,13.2,38.5,0.344,25.5,47.3,0.538,17.7,24.7,0.717,9.6,33.3,42.9,23,7.2,4.7,16.9,20,108.3
"19",19,"Boston Celtics",52,243.8,39.3,87.6,0.449,12.4,36.4,0.341,26.9,51.2,0.526,17,20.8,0.816,10.8,35.5,46.2,23.1,7.3,5.8,14,18.8,108
"20",20,"Philadelphia 76ers",50,242,39.6,85.3,0.464,11.1,31.2,0.355,28.5,54.1,0.527,17.7,21.8,0.811,8.5,33.8,42.3,23.1,7.8,5.7,12.7,19.1,107.9
"21",21,"Washington Wizards",49,242,40.1,86.1,0.465,10.1,31.1,0.324,30,55,0.545,17.4,22.4,0.777,9.1,35.2,44.3,24.1,6.1,5.1,13.4,18.9,107.6
"22",22,"Toronto Raptors",48,242.1,39.8,91.1,0.437,12.3,35.3,0.348,27.6,55.8,0.494,15.5,20.6,0.754,13.1,31.7,44.8,22,9.3,5,12.7,19.8,107.5
"23",23,"Cleveland Cavaliers",51,240,39.7,85.2,0.466,11.9,33.9,0.35,27.8,51.2,0.542,15.6,20.6,0.757,10.2,34.8,45,25.5,7.2,4.4,14.9,16.7,106.8
"24",24,"Los Angeles Clippers",53,240.9,39.2,87.2,0.449,12.4,34.6,0.358,26.8,52.6,0.51,15.4,19.4,0.79,9,35.1,44.1,23.2,7.5,4.5,14.3,18.6,106.1
"25",25,"Dallas Mavericks",51,241,39,86.2,0.453,12.3,36.7,0.334,26.8,49.5,0.541,15.8,20.5,0.768,9.4,34.6,43.9,23.9,7,4.1,12.5,19.6,106.1
"26",26,"New Orleans Pelicans",50,241,38.4,87.8,0.438,10.9,33.1,0.328,27.6,54.7,0.503,17.5,22.3,0.787,11.8,33.9,45.6,24.6,7.5,4.1,14.2,19.5,105.2
"27",27,"New York Knicks",51,241,37.4,85.4,0.437,13.1,36.6,0.357,24.3,48.8,0.497,16.3,21.8,0.747,11,34.6,45.6,21.3,7,4.9,13.6,19.6,104.1
"28",28,"Orlando Magic",51,240.5,37.7,87.3,0.432,11.7,35.8,0.327,25.9,51.4,0.505,15.5,19.8,0.783,9.2,34.2,43.5,22.7,6.8,4.8,14.8,20.1,102.5
"29",29,"Detroit Pistons",49,241,37,87.8,0.421,11.2,35,0.32,25.8,52.8,0.488,17.2,22.1,0.779,10.4,32.1,42.4,22.3,8,4.8,14.6,21.3,102.3
"30",30,"Oklahoma City Thunder",49,240.5,37.1,89.2,0.416,11.7,37.7,0.311,25.4,51.5,0.493,14.7,19.2,0.765,10.3,35.5,45.8,20.9,7.5,4.6,13.3,18.3,100.7
"31",NA,"League Average",51,241.3,40,88,0.455,12.3,35.4,0.349,27.7,52.7,0.526,16.3,21.1,0.772,10.3,34.4,44.8,24.1,7.7,4.8,14,19.4,108.7
