"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"15","14","Minnesota Timberwolves","24.0","29","26","30","25","1.73","-0.06","1.67","112.1","110.4","+1.7","100.1",".234",".452",".558",NA,".526","12.6","25.6",".179",NA,".530","14.6","74.9",".227",NA,"Target Center","404,570","15,560"
"16","15","Atlanta Hawks","26.1","26","28","28","26","0.44","0.28","0.72","114.7","114.2","+0.5","97.5",".248",".381",".576",NA,".539","11.3","22.6",".199",NA,".539","11.2","77.6",".174",NA,"State Farm Arena","447,930","15,998"
"17","16","San Antonio Spurs","24.9","20","35","27","28","-0.25","0.20","-0.06","110.9","111.1","-0.2","99.7",".198",".338",".549",NA,".523","11.1","24.1",".146",NA,".528","12.2","75.2",".166",NA,"AT&T Center","423,439","14,601"
"18","17","Brooklyn Nets","29.3","29","25","27","27","-0.19","-0.14","-0.33","111.6","111.8","-0.2","99.0",".234",".359",".568",NA,".531","12.5","23.2",".190",NA,".514","11.5","75.5",".192",NA,"Barclays Center","445,156","17,121"
"19","18","Charlotte Hornets","25.7","28","28","26","30","-1.05","0.12","-0.94","111.9","112.9","-1.0","100.5",".227",".416",".560",NA,".532","11.5","22.6",".167",NA,".543","13.3","75.6",".189",NA,"Spectrum Center","439,854","16,917"
"20","19","New York Knicks","26.4","24","31","25","30","-1.33","0.02","-1.31","108.8","110.1","-1.3","95.6",".258",".426",".545",NA,".511","12.4","24.8",".192",NA,".518","11.9","77.9",".188",NA,"Madison Square Garden (IV)","509,802","18,207"
"21","20","Los Angeles Lakers","30.6","26","30","25","31","-1.57","-0.64","-2.21","108.9","110.4","-1.5","100.2",".249",".388",".562",NA,".534","13.1","21.0",".180",NA,".526","12.7","75.9",".189",NA,"Crypto.com Arena","560,244","18,675"
"22","21","Los Angeles Clippers","27.6","27","29","25","31","-1.52","0.21","-1.31","107.5","109.1","-1.6","98.6",".221",".396",".555",NA,".521","12.9","20.1",".174",NA,".509","12.3","74.2",".166",NA,"Crypto.com Arena","476,756","16,440"
"23","22","Indiana Pacers","26.9","19","37","24","32","-2.48","0.51","-1.97","110.6","113.1","-2.5","97.3",".237",".395",".554",NA,".521","12.7","24.9",".183",NA,".535","11.8","77.1",".204",NA,"Gainbridge Fieldhouse","391,917","13,997"
"24","23","Washington Wizards","26.1","24","29","21","32","-3.17","0.60","-2.57","109.2","112.4","-3.2","97.0",".258",".359",".557",NA,".520","12.2","21.0",".201",NA,".518","10.7","76.8",".196",NA,"Capital One Arena","413,889","15,329"
"25","24","New Orleans Pelicans","25.6","22","32","21","33","-3.24","0.19","-3.06","108.8","112.2","-3.4","96.9",".259",".375",".545",NA,".504","12.9","25.7",".205",NA,".542","12.7","78.8",".192",NA,"Smoothie King Center","384,304","15,372"
"26","25","Portland Trail Blazers","26.8","22","34","20","36","-4.57","0.47","-4.10","109.8","114.5","-4.7","97.8",".247",".437",".558",NA,".524","12.5","22.7",".188",NA,".555","12.5","78.6",".190",NA,"Moda Center","525,454","16,950"
"27","26","Sacramento Kings","25.5","21","36","20","37","-4.95","0.24","-4.71","109.7","114.6","-4.9","99.7",".250",".380",".555",NA,".521","12.5","22.7",".190",NA,".542","11.6","75.3",".175",NA,"Golden 1 Center","433,978","13,562"
"28","27","Oklahoma City Thunder","22.7","17","37","16","38","-6.72","0.24","-6.48","102.8","109.7","-6.9","97.8",".215",".424",".518",NA,".484","12.3","22.1",".164",NA,".522","12.1","76.3",".157",NA,"Paycom Center","378,731","14,027"
"29","28","Orlando Magic","23.5","13","43","15","41","-7.95","0.15","-7.80","104.2","112.2","-8.0","98.8",".225",".411",".536",NA,".501","13.2","20.1",".177",NA,".530","12.0","76.4",".195",NA,"Amway Center","376,936","15,077"
"30","29","Houston Rockets","24.7","15","39","14","40","-8.76","0.23","-8.53","107.0","115.7","-8.7","100.8",".291",".451",".560",NA,".527","15.0","21.9",".208",NA,".552","12.3","75.5",".201",NA,"Toyota Center","386,157","15,446"
"31","30","Detroit Pistons","23.6","12","42","12","42","-9.78","0.41","-9.37","103.1","112.9","-9.8","98.7",".249",".395",".522",NA,".483","13.0","22.5",".193",NA,".544","13.6","76.1",".215",NA,"Little Caesars Arena","390,544","15,021"
"32","","League Average","26.3","","","28","27","0.00","0.00","0.00","110.5","110.5","","98.1",".240",".401",".559",NA,".525","12.5","23.2",".185",NA,".525","12.5","76.8",".185",NA,"","454,886","16,561"
