"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"22",22,"Minnesota Timberwolves",61,241.6,39.7,87.1,0.455,13,37.2,0.349,26.7,49.9,0.535,19.8,25.4,0.778,11.3,35.3,46.6,26,7.4,5.1,16.4,20.7,112.1
"23",23,"Indiana Pacers",62,242.8,41.4,87.6,0.472,11.4,31.5,0.36,30,56,0.536,18,22.7,0.795,10,33.3,43.2,23.6,7.9,4.9,13,19.4,112.1
"24",24,"Los Angeles Lakers",60,243.8,41.4,90.4,0.457,12.6,36.3,0.346,28.8,54.1,0.533,17.2,23.1,0.744,11.1,36.1,47.1,25.8,8.4,4.1,14.6,20.1,112.4
"25",25,"Portland Trail Blazers",61,240.4,40.8,86.2,0.473,13.7,36.9,0.371,27.1,49.3,0.55,17.2,22.6,0.762,9.1,34.8,43.9,26,7.6,4.7,13.6,19.8,112.6
"26",26,"San Antonio Spurs",61,242,42.8,91.6,0.467,11.7,32.9,0.356,31.1,58.7,0.529,15.4,20.2,0.762,11.3,35.3,46.6,24.1,7.4,5.2,13.9,18.4,112.7
"27",27,"Detroit Pistons",61,241.2,40.9,85.9,0.476,12.3,32.9,0.375,28.5,53,0.538,18.6,24.1,0.77,10.1,36.4,46.5,25.6,7.5,5.2,15.1,20,112.7
"28",28,"Charlotte Hornets",62,243.2,41.9,90.6,0.462,13.9,39,0.355,28,51.6,0.543,16.9,22.3,0.758,11.4,36.5,47.8,26.1,7.6,4.8,15.4,19.7,114.6
"29",29,"Sacramento Kings",62,241.2,43.3,90.9,0.476,12.5,34.3,0.363,30.8,56.5,0.545,16.1,20.7,0.776,10.7,35,45.7,25,8,5,13.3,19.3,115.1
"30",30,"Houston Rockets",60,240.4,43.1,89.3,0.483,13.2,37.1,0.355,30,52.2,0.574,18.4,23.5,0.782,10.7,34.7,45.4,25.5,9.6,5.9,14.1,22.5,117.8
"31",NA,"League Average",61,241.4,40.3,88.2,0.457,12.3,35.2,0.349,28,52.9,0.528,16.5,21.4,0.772,10.4,34.4,44.7,24.3,7.6,4.8,13.9,19.5,109.4
