"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Minnesota Timberwolves",71,241.4,41.4,91.1,0.454,14.7,41.6,0.354,26.7,49.5,0.538,17.7,22.8,0.775,11.4,33.3,44.7,25.5,8.8,5.8,14.5,21.8,115.2
"2",2,"Milwaukee Bucks",70,240.7,41.4,89.1,0.464,14.3,38.9,0.368,27.1,50.3,0.539,17.8,23,0.774,10.3,36.5,46.8,23.6,7.7,4,13.4,18.3,114.9
"3",3,"Charlotte Hornets",70,242.9,42.4,91.9,0.462,13.9,38.4,0.361,28.6,53.5,0.534,16.1,21.9,0.738,11,34,44.9,27.4,8.8,4.9,13.2,20,114.9
"4",4,"Memphis Grizzlies",70,241.1,43.3,94.2,0.46,11.1,32.5,0.342,32.2,61.7,0.522,17,23.2,0.731,14.2,35.2,49.4,25.6,9.9,6.5,13.1,19.6,114.7
"5",5,"Phoenix Suns",70,240.4,43.5,89.7,0.485,11.6,31.9,0.365,31.8,57.9,0.55,15.9,19.9,0.798,9.7,35.7,45.5,27.4,8.6,4.4,12.8,19.4,114.5
"6",6,"Utah Jazz",69,240.4,40.7,86.2,0.472,14.8,40.5,0.365,25.9,45.7,0.567,17.9,23,0.776,10.5,35.8,46.3,22.4,7.1,4.9,14.3,19.1,114
"7",7,"San Antonio Spurs",70,241.8,43.7,93.3,0.468,11.1,31.6,0.352,32.5,61.7,0.527,14.6,19.6,0.744,11.1,34.2,45.3,28.1,7.6,5,12.7,18.3,113
"8",8,"Atlanta Hawks",69,240.4,41.2,88.2,0.467,12.6,33.9,0.37,28.6,54.3,0.528,17.9,22.1,0.81,10.1,34,44,24.4,6.9,4.4,11.9,18.6,112.8
"9",9,"Chicago Bulls",69,240.4,42,87.1,0.482,10.9,29.2,0.373,31.1,57.9,0.537,17.2,21.1,0.816,8.6,34.3,42.8,24.1,7.2,4.3,13,18.8,112.1
"10",10,"Brooklyn Nets",70,240.7,41.8,88.6,0.471,11.3,31.7,0.357,30.4,56.8,0.535,17,21.3,0.799,10.3,33.9,44.2,25.1,7,5.3,13.8,20.1,111.9
"11",11,"Denver Nuggets",70,241.1,41.2,86.3,0.478,12.8,36.3,0.352,28.4,50,0.569,16.2,20.5,0.79,9,35.1,44.1,27.4,7.3,3.7,14.4,19.8,111.4
"12",12,"Golden State Warriors",70,240.7,40.6,86.7,0.469,14.5,40.1,0.362,26.1,46.6,0.561,15.4,20.2,0.764,9.6,35.7,45.3,27.3,9.2,4.7,14.8,20.7,111.2
"13",13,"Los Angeles Lakers",69,243.6,41.2,88.8,0.464,12.1,34.8,0.347,29.1,54,0.539,16.3,22.4,0.727,9.6,34.6,44.2,23.9,7.9,5.6,14.8,20.2,110.9
"14",14,"Sacramento Kings",71,241.1,40.7,88.7,0.459,11.5,33.4,0.343,29.3,55.3,0.53,17.5,22.8,0.768,9.9,33.4,43.3,23.6,7.2,4.5,14.1,19.4,110.5
"15",15,"Indiana Pacers",70,242.9,41.1,89.4,0.46,11.9,35.1,0.34,29.2,54.3,0.538,16.3,21.4,0.761,11.2,33.6,44.8,24.7,6.8,5.7,14.5,20.3,110.5
"16",16,"Boston Celtics",70,242.9,39.9,87.4,0.456,12.6,36.6,0.343,27.3,50.8,0.537,17.2,21.1,0.816,10.8,35.6,46.4,24,7.2,6,13.7,18.5,109.5
"17",17,"Miami Heat",70,242.5,39.4,85.3,0.462,13.3,35.5,0.374,26.1,49.8,0.524,17.3,21.4,0.81,10.3,34.1,44.4,25.6,7.4,3.3,14.6,20.6,109.4
"18",18,"Houston Rockets",69,241.1,39.1,86.2,0.454,13.3,38.7,0.345,25.7,47.5,0.542,17.4,24.6,0.707,9.6,32.4,42,23.3,7.3,4.5,16.7,20.5,108.9
"19",19,"Toronto Raptors",69,241.8,40.3,91.1,0.443,12,34,0.352,28.3,57,0.497,16.2,21.5,0.755,13.4,31.9,45.2,21.8,9,4.7,12.6,19.8,108.8
"20",20,"Philadelphia 76ers",68,241.8,39,84.7,0.461,11.2,31.4,0.358,27.8,53.4,0.521,19.4,23.6,0.821,8.5,33.7,42.3,23.1,7.5,5.4,12.4,19.5,108.7
"21",21,"Washington Wizards",68,242.2,40.4,86.1,0.469,10.4,30.7,0.339,29.9,55.4,0.541,17.2,22,0.783,9.2,34.1,43.3,24.6,6.4,5,13.3,19,108.4
"22",22,"New Orleans Pelicans",69,241.1,39.9,87.7,0.454,10.8,32.7,0.33,29.1,55,0.528,17.8,22.7,0.783,11.6,33.7,45.3,25.1,7.9,4.1,14.3,20,108.3
"23",23,"Portland Trail Blazers",68,240.4,38.6,87,0.444,13.1,37.3,0.35,25.5,49.7,0.514,16.9,22.1,0.762,10.1,33.5,43.7,22.6,7.5,4.5,14.1,20.7,107.1
