"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"22",22,"Washington Wizards",76,242,40.3,86,0.469,10.5,30.8,0.339,29.9,55.2,0.542,17.2,21.9,0.785,9.1,34.1,43.2,24.8,6.4,5.1,13.1,18.9,108.4
"23",23,"Portland Trail Blazers",76,240.7,38.9,87.5,0.444,12.8,36.9,0.347,26.1,50.6,0.515,16.8,22.1,0.761,10.7,32.8,43.5,22.9,7.9,4.5,14.3,20.9,107.4
"24",24,"Cleveland Cavaliers",76,240.7,39.5,84.6,0.467,11.5,32.7,0.351,28,51.9,0.541,16.7,21.9,0.761,10.3,34,44.3,25.2,7.1,4.2,14.6,17.2,107.2
"25",25,"Dallas Mavericks",77,241,39.2,85.5,0.458,12.9,37.3,0.345,26.3,48.2,0.546,15.9,20.8,0.767,9.4,33.7,43.1,23.2,6.8,4,12.4,19.7,107.1
"26",26,"Los Angeles Clippers",76,241,39.6,87.3,0.454,12.3,33.8,0.365,27.3,53.5,0.51,15.3,19.4,0.79,9.1,34.7,43.8,23.6,7.4,4.9,13.8,18.6,106.8
"27",27,"New York Knicks",77,241.3,37.6,86.2,0.437,13.1,36.8,0.356,24.5,49.4,0.496,18,24.2,0.745,11.6,34.6,46.2,21.6,6.9,4.8,13.4,20.5,106.4
"28",28,"Detroit Pistons",76,241.3,38.1,88.6,0.43,11.1,34.2,0.326,27,54.4,0.496,17.1,21.9,0.781,11.1,32.1,43.1,23.1,7.7,4.8,14.3,22.1,104.5
"29",29,"Orlando Magic",77,241.3,38.2,88.3,0.433,12,36.4,0.329,26.3,51.9,0.506,15.7,19.9,0.79,9.2,35.1,44.3,23.6,6.8,4.5,14.6,19.9,104.2
"30",30,"Oklahoma City Thunder",76,241.6,38.3,89.2,0.429,12.1,37.7,0.323,26.1,51.6,0.507,15.3,20,0.764,10.3,35.3,45.7,22.2,7.7,4.6,13.9,18.3,103.9
"31",NA,"League Average",76,241.4,40.5,88.1,0.46,12.4,35.2,0.352,28.1,53,0.531,16.8,21.7,0.774,10.4,34.2,44.5,24.5,7.6,4.7,13.8,19.6,110.2
