"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Dallas Mavericks","26.7","45","28","43","30","2.74","-0.10","2.64","111.4","108.6","+2.8","95.4",".243",".434",".564",NA,".531","11.7","21.4",".186",NA,".519","12.5","77.8",".183",NA,"American Airlines Center","727,034","19,650"
"12","11","Denver Nuggets","27.7","43","30","42","31","2.58","-0.14","2.44","113.8","111.1","+2.7","97.5",".238",".420",".585",NA,".552","13.1","21.6",".189",NA,".534","11.8","78.1",".184",NA,"Ball Arena","580,533","16,587"
"13","12","Philadelphia 76ers","26.7","45","27","41","31","2.03","-0.01","2.02","112.6","110.5","+2.1","95.9",".280",".372",".573",NA,".528","11.5","19.8",".229",NA,".520","12.0","76.5",".189",NA,"Wells Fargo Center","761,261","20,575"
"14","13","Toronto Raptors","24.7","40","32","39","33","1.32","0.10","1.42","112.2","110.8","+1.4","96.0",".235",".372",".540",NA,".507","11.1","28.5",".177",NA,".535","14.4","75.5",".201",NA,"Scotiabank Arena","388,943","11,786"
"15","14","Chicago Bulls","26.3","42","30","37","35","0.58","-0.25","0.34","113.3","112.7","+0.6","98.6",".242",".335",".579",NA,".543","11.7","20.3",".196",NA,".536","12.0","78.3",".196",NA,"United Center","749,577","20,822"
"16","15","Atlanta Hawks","26.2","36","37","38","35","0.58","0.10","0.67","115.5","114.9","+0.6","97.5",".250",".386",".576",NA,".538","10.9","22.8",".203",NA,".543","11.5","76.9",".176",NA,"State Farm Arena","602,020","16,271"
"17","16","Brooklyn Nets","29.2","38","35","37","36","0.21","0.12","0.32","113.2","113.0","+0.2","98.9",".243",".357",".574",NA,".538","12.4","23.8",".195",NA,".522","11.7","75.1",".199",NA,"Barclays Center","603,993","17,257"
"18","17","Charlotte Hornets","25.6","37","36","37","36","0.19","0.03","0.22","113.4","113.2","+0.2","100.1",".238",".420",".567",NA,".539","11.5","23.2",".175",NA,".541","13.1","74.9",".188",NA,"Spectrum Center","629,087","17,002"
"19","18","San Antonio Spurs","24.6","29","44","35","38","-0.45","0.02","-0.43","111.9","112.4","-0.5","100.2",".211",".344",".554",NA,".526","11.1","23.9",".158",NA,".533","12.2","74.9",".175",NA,"AT&T Center","547,812","14,806"
"20","19","New York Knicks","26.2","31","42","35","38","-0.64","0.22","-0.42","110.0","110.7","-0.7","96.0",".277",".423",".549",NA,".512","12.2","25.0",".207",NA,".520","11.5","78.5",".197",NA,"Madison Square Garden (IV)","664,424","18,456"
"21","20","New Orleans Pelicans","25.6","30","42","33","39","-1.32","0.39","-0.93","111.0","112.4","-1.4","97.3",".257",".369",".554",NA,".516","12.7","26.5",".202",NA,".541","12.7","78.3",".198",NA,"Smoothie King Center","561,328","15,592"
"22","21","Los Angeles Clippers","27.5","36","38","34","40","-1.35","0.11","-1.24","108.6","110.0","-1.4","97.9",".220",".388",".557",NA,".524","12.6","20.5",".173",NA,".515","12.1","74.6",".168",NA,"Crypto.com Arena","584,183","16,691"
"23","22","Indiana Pacers","26.2","25","48","32","41","-2.19","-0.01","-2.21","112.0","114.2","-2.2","97.9",".238",".394",".561",NA,".529","12.8","25.4",".181",NA,".540","11.7","76.8",".204",NA,"Gainbridge Fieldhouse","526,505","14,230"
"24","23","Los Angeles Lakers","30.4","31","42","31","42","-2.66","-0.24","-2.90","109.8","112.4","-2.6","100.1",".248",".390",".564",NA,".536","12.9","21.2",".180",NA,".535","12.4","75.4",".192",NA,"Crypto.com Arena","707,640","18,622"
"25","24","Washington Wizards","26.0","30","41","28","43","-3.31","0.02","-3.29","110.9","114.3","-3.4","96.8",".258",".358",".566",NA,".529","12.1","21.1",".202",NA,".526","10.7","76.3",".204",NA,"Capital One Arena","547,145","15,198"
"26","25","Sacramento Kings","25.7","26","48","25","49","-5.30","0.37","-4.93","110.0","115.2","-5.2","99.9",".259",".379",".560",NA,".525","12.6","21.7",".199",NA,".551","11.8","76.3",".180",NA,"Golden 1 Center","543,953","13,948"
"27","26","Portland Trail Blazers","26.0","27","45","21","51","-7.24","0.68","-6.56","108.8","116.1","-7.3","98.5",".257",".423",".553",NA,".517","12.7","22.8",".196",NA,".555","12.4","77.7",".217",NA,"Moda Center","615,978","17,111"
"28","27","Oklahoma City Thunder","22.5","21","52","20","53","-7.59","0.38","-7.21","104.2","111.9","-7.7","98.6",".222",".420",".527",NA,".493","12.3","21.7",".170",NA,".530","11.9","76.1",".166",NA,"Paycom Center","530,804","14,346"
"29","28","Orlando Magic","23.3","20","54","20","54","-7.81","0.28","-7.53","104.4","112.2","-7.8","99.3",".229",".414",".538",NA,".501","13.1","19.9",".181",NA,".531","11.9","77.3",".197",NA,"Amway Center","537,052","14,918"
"30","29","Detroit Pistons","23.7","20","53","19","54","-7.97","0.44","-7.53","105.6","113.6","-8.0","98.3",".251",".388",".531",NA,".492","12.8","23.6",".195",NA,".541","13.1","75.5",".222",NA,"Little Caesars Arena","564,776","15,688"
"31","30","Houston Rockets","24.4","18","55","17","56","-9.34","0.57","-8.78","107.4","116.6","-9.2","100.8",".285",".445",".561",NA,".531","14.6","21.4",".203",NA,".555","12.2","74.9",".203",NA,"Toyota Center","558,106","15,503"
"32","","League Average","26.3","","","37","36","0.00","0.00","0.00","111.5","111.5","","98.2",".247",".399",".563",NA,".529","12.4","23.2",".191",NA,".529","12.4","76.8",".191",NA,"","610,710","16,762"
