"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"1","Rk","Team","Age","W","L","PW","PL","MOV","SOS","SRS","ORtg","DRtg","NRtg","Pace","FTr","3PAr","TS%",NA,"eFG%","TOV%","ORB%","FT/FGA",NA,"eFG%","TOV%","DRB%","FT/FGA",NA,"Arena","Attend.","Attend./G"
"2","1","Phoenix Suns","27.7","49","10","44","15","8.34","-0.45","7.89","114.1","105.7","+8.4","99.6",".225",".350",".578",NA,".545","11.7","22.7",".179",NA,".504","13.1","77.6",".177",NA,"Phoenix Suns Arena","492,461","15,886"
"3","2","Golden State Warriors","27.9","43","17","43","17","7.42","-0.30","7.12","112.2","104.7","+7.5","98.6",".238",".464",".581",NA,".551","13.7","22.8",".182",NA,".502","13.6","78.7",".193",NA,"Chase Center","578,048","18,064"
"4","3","Utah Jazz","29.5","36","22","41","17","6.86","-0.41","6.45","116.3","109.3","+7.0","97.8",".265",".468",".592",NA,".557","12.9","24.3",".207",NA,".516","11.0","78.0",".156",NA,"Vivint Smart Home Arena","567,486","18,306"
"5","4","Boston Celtics","26.0","35","26","41","20","5.69","-0.54","5.15","111.4","105.6","+5.8","96.7",".240",".420",".565",NA,".527","12.7","23.8",".195",NA,".495","12.6","77.4",".181",NA,"TD Garden","574,680","18,538"
"6","5","Memphis Grizzlies","23.9","41","20","39","22","4.69","-0.13","4.56","113.6","108.9","+4.7","99.7",".249",".348",".548",NA,".517","11.4","30.0",".182",NA,".523","13.5","77.6",".190",NA,"FedEx Forum","457,312","15,244"
"7","6","Miami Heat","28.2","38","21","38","21","4.47","-0.40","4.08","112.8","108.2","+4.6","95.4",".242",".419",".575",NA,".538","13.6","25.3",".196",NA,".521","14.1","77.8",".204",NA,"FTX Arena","510,104","19,619"
"8","7","Cleveland Cavaliers","24.8","35","24","37","22","4.02","-0.22","3.80","110.8","106.6","+4.2","96.2",".248",".392",".567",NA,".535","13.6","24.0",".187",NA,".506","12.6","76.0",".161",NA,"Rocket Mortgage Fieldhouse","488,294","18,085"
"9","8","Dallas Mavericks","26.7","35","24","36","23","3.36","-0.23","3.12","111.0","107.5","+3.5","95.5",".241",".430",".561",NA,".529","11.7","21.4",".184",NA,".517","12.6","78.4",".179",NA,"American Airlines Center","606,383","19,561"
"10","9","Milwaukee Bucks","28.4","36","24","36","24","3.35","-0.75","2.60","113.5","110.1","+3.4","99.4",".246",".440",".573",NA,".540","12.1","22.8",".191",NA,".526","12.0","77.7",".165",NA,"Fiserv Forum","538,750","17,379"
"11","10","Denver Nuggets","27.6","34","25","34","25","2.36","0.09","2.45","112.8","110.4","+2.4","97.3",".221",".421",".580",NA,".549","13.2","21.6",".174",NA,".533","12.0","78.4",".179",NA,"Ball Arena","421,218","16,201"
"12","11","Chicago Bulls","26.3","39","21","34","26","2.28","-0.77","1.51","114.1","111.8","+2.3","98.5",".244",".342",".584",NA,".547","11.9","20.8",".199",NA,".532","11.9","78.5",".189",NA,"United Center","662,854","20,714"
"13","12","Toronto Raptors","24.6","32","25","32","25","1.77","0.17","1.94","112.2","110.4","+1.8","96.0",".229",".383",".543",NA,".511","11.3","28.0",".173",NA,".534","14.7","75.2",".203",NA,"Scotiabank Arena","311,611","10,745"
"14","13","Philadelphia 76ers","26.5","35","23","32","26","1.55","-0.29","1.26","111.3","109.7","+1.6","95.9",".259",".361",".567",NA,".526","11.6","19.8",".211",NA,".516","12.1","76.3",".186",NA,"Wells Fargo Center","591,310","20,390"
"15","14","Minnesota Timberwolves","24.1","32","28","33","27","1.52","0.09","1.60","112.2","110.7","+1.5","100.2",".240",".453",".559",NA,".526","12.5","25.2",".183",NA,".528","14.3","74.2",".225",NA,"Target Center","454,014","15,656"
"16","15","Atlanta Hawks","26.1","28","31","30","29","0.41","0.27","0.67","114.9","114.5","+0.4","97.6",".247",".380",".575",NA,".538","11.2","22.9",".199",NA,".540","11.2","77.6",".175",NA,"State Farm Arena","481,111","16,037"
"17","16","San Antonio Spurs","24.8","23","36","30","29","0.14","0.07","0.21","111.4","111.2","+0.2","99.9",".200",".337",".551",NA,".526","11.0","23.6",".148",NA,".528","12.2","75.0",".165",NA,"AT&T Center","423,439","14,601"
"18","17","Brooklyn Nets","29.1","31","29","29","31","-0.38","-0.18","-0.56","111.6","111.9","-0.3","98.9",".236",".359",".565",NA,".529","12.3","23.3",".190",NA,".518","11.6","75.7",".193",NA,"Barclays Center","497,492","17,155"
"19","18","Charlotte Hornets","25.6","29","31","28","32","-0.90","0.07","-0.83","111.7","112.6","-0.9","100.6",".233",".416",".559",NA,".531","11.6","23.1",".172",NA,".540","13.3","75.3",".189",NA,"Spectrum Center","476,337","17,012"
"20","19","Los Angeles Clippers","27.6","30","31","29","32","-0.84","0.43","-0.41","108.1","109.0","-0.9","98.5",".219",".392",".558",NA,".526","12.9","20.1",".171",NA,".511","12.4","74.4",".165",NA,"Crypto.com Arena","513,343","16,559"
"21","20","Los Angeles Lakers","30.6","27","31","26","32","-1.47","-0.38","-1.85","109.1","110.5","-1.4","100.1",".251",".387",".562",NA,".534","13.0","21.1",".181",NA,".526","12.6","76.0",".191",NA,"Crypto.com Arena","578,031","18,646"
"22","21","New York Knicks","26.4","25","34","27","32","-1.51","-0.07","-1.58","109.0","110.5","-1.5","95.7",".260",".428",".545",NA,".510","12.3","24.9",".196",NA,".520","11.7","78.0",".187",NA,"Madison Square Garden (IV)","547,151","18,238"
"23","22","Indiana Pacers","26.7","20","40","25","35","-2.65","0.57","-2.08","110.9","113.6","-2.7","97.5",".237",".395",".556",NA,".523","12.7","25.1",".180",NA,".538","11.9","77.1",".207",NA,"Gainbridge Fieldhouse","435,064","14,034"
"24","23","Washington Wizards","26.0","27","31","24","34","-2.79","0.20","-2.59","109.8","112.6","-2.8","96.8",".254",".360",".560",NA,".523","12.2","21.2",".198",NA,".519","10.8","76.6",".200",NA,"Capital One Arena","454,055","15,135"
"25","24","New Orleans Pelicans","25.7","23","36","23","36","-3.20","0.39","-2.82","109.5","112.8","-3.3","96.7",".256",".375",".549",NA,".509","12.9","25.8",".203",NA,".541","12.3","78.2",".195",NA,"Smoothie King Center","464,717","15,491"
"26","25","Portland Trail Blazers","26.6","25","35","22","38","-4.42","0.71","-3.71","110.0","114.5","-4.5","98.0",".250",".436",".559",NA,".525","12.6","22.8",".191",NA,".552","12.4","78.7",".199",NA,"Moda Center","564,073","17,093"
"27","26","Sacramento Kings","25.6","22","39","21","40","-5.21","0.27","-4.94","109.7","114.9","-5.2","99.7",".251",".379",".557",NA,".522","12.6","22.4",".192",NA,".545","11.7","75.6",".175",NA,"Golden 1 Center","449,833","13,631"
"28","27","Oklahoma City Thunder","22.7","18","41","17","42","-6.86","0.38","-6.49","102.7","109.7","-7.0","98.0",".214",".418",".517",NA,".484","12.1","21.8",".164",NA,".520","12.1","76.2",".161",NA,"Paycom Center","407,827","14,063"
"29","28","Orlando Magic","23.5","13","47","15","45","-8.63","0.44","-8.20","104.1","112.8","-8.7","99.1",".224",".413",".536",NA,".501","13.2","20.0",".177",NA,".533","12.0","76.4",".195",NA,"Amway Center","391,334","15,051"
"30","29","Houston Rockets","24.7","15","43","13","45","-9.66","0.50","-9.15","107.3","116.9","-9.6","100.9",".291",".450",".560",NA,".528","14.9","22.2",".208",NA,".557","12.3","75.2",".204",NA,"Toyota Center","402,286","15,473"
"31","30","Detroit Pistons","23.6","14","45","13","46","-9.83","0.48","-9.35","103.5","113.4","-9.9","98.8",".247",".391",".523",NA,".483","12.9","23.0",".192",NA,".547","13.6","76.0",".216",NA,"Little Caesars Arena","444,998","15,345"
"32","","League Average","26.4","","","30","30","0.00","0.00","0.00","110.7","110.7","","98.1",".242",".400",".560",NA,".526","12.5","23.2",".187",NA,".526","12.5","76.8",".187",NA,"","492,854","16,613"
