"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"1","Rk","Team","Age","W","L","PW","PL","MOV","SOS","SRS","ORtg","DRtg","NRtg","Pace","FTr","3PAr","TS%",NA,"eFG%","TOV%","ORB%","FT/FGA",NA,"eFG%","TOV%","DRB%","FT/FGA",NA,"Arena","Attend.","Attend./G"
"2","1","Atlanta Hawks","26.1","2","0","2","0","17.50","-0.01","1.55","123.2","105.1","+18.1","97.0",".270",".362",".614",NA,".578","11.4","27.5",".218",NA,".491","12.8","79.6",".211",NA,"","",""
"3","2","New Orleans Pelicans","25.6","2","0","1","1","7.00","0.15","-0.84","116.1","108.6","+7.5","93.9",".284",".249",".573",NA,".556","10.8","29.8",".178",NA,".472","6.5","80.4",".216",NA,"","",""
"4","3","Brooklyn Nets*","29.1","1","0","1","0","7.00","0.04","0.82","115.3","108.3","+7.0","99.7",".286",".333",".608",NA,".589","12.9","25.0",".190",NA,".495","13.0","76.7",".185",NA,"","",""
"5","4","Minnesota Timberwolves*","24.2","1","0","1","0","5.00","-0.10","2.53","111.6","106.5","+5.1","97.7",".446",".422",".549",NA,".518","11.6","27.3",".277",NA,".538","15.9","84.1",".256",NA,"","",""
"6","5","Los Angeles Clippers","27.5","0","2","1","1","-4.50","0.06","0.09","108.1","112.8","-4.7","94.8",".374",".436",".540",NA,".500","11.6","20.4",".258",NA,".520","10.0","69.1",".211",NA,"","",""
"7","6","Cleveland Cavaliers","24.7","0","2","1","1","-6.50","-0.08","2.04","109.4","116.2","-6.8","95.6",".214",".358",".552",NA,".514","13.3","21.7",".179",NA,".567","12.8","74.4",".220",NA,"","",""
"8","7","San Antonio Spurs","24.5","0","1","0","1","-10.00","-0.10","0.02","107.3","117.7","-10.4","96.0",".242",".374",".512",NA,".478","5.6","15.1",".176",NA,".593","13.3","76.5",".210",NA,"","",""
"9","8","Charlotte Hornets","25.5","0","1","0","1","-29.00","0.09","0.53","100.3","128.5","-28.2","102.7",".322",".456",".501",NA,".450","12.0","20.8",".244",NA,".606","10.3","71.4",".191",NA,"","",""
"10","9","Portland Trail Blazers","25.6","0","0","","","","0.33","-8.55","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"11","10","New York Knicks","26.0","0","0","","","","0.11","-0.01","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"12","11","Oklahoma City Thunder","22.4","0","0","","","","0.20","-7.90","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"13","12","Orlando Magic","23.3","0","0","","","","0.33","-7.67","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"14","13","Philadelphia 76ers*","26.8","0","0","","","","-0.04","2.57","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"15","14","Phoenix Suns*","27.5","0","0","","","","-0.56","6.94","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"16","15","Miami Heat*","28.2","0","0","","","","-0.22","4.23","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"17","16","Sacramento Kings","25.8","0","0","","","","0.20","-5.26","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"18","17","Toronto Raptors*","24.8","0","0","","","","0.08","2.38","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"19","18","Utah Jazz*","29.3","0","0","","","","-0.37","5.67","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"20","19","Washington Wizards","25.9","0","0","","","","0.15","-3.23","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"21","20","Milwaukee Bucks*","28.5","0","0","","","","-0.14","3.22","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"22","21","Memphis Grizzlies*","24.0","0","0","","","","-0.32","5.37","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"23","22","Los Angeles Lakers","30.2","0","0","","","","-0.03","-3.08","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"24","23","Indiana Pacers","26.0","0","0","","","","0.22","-3.26","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"25","24","Houston Rockets","24.1","0","0","","","","0.22","-8.26","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"26","25","Golden State Warriors*","27.6","0","0","","","","-0.02","5.52","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"27","26","Detroit Pistons","23.6","0","0","","","","0.37","-7.36","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"28","27","Denver Nuggets*","27.7","0","0","","","","-0.15","2.16","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"29","28","Dallas Mavericks*","26.7","0","0","","","","-0.18","3.12","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"30","29","Chicago Bulls*","26.3","0","0","","","","0.02","-0.38","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"31","30","Boston Celtics*","26.1","0","0","","","","-0.26","7.02","","","","","","","",NA,"","","","",NA,"","","","",NA,"","",""
"32","","League Average","26.3","","","1","1","0.00","0.01","0.80","112.3","112.3","","96.6",".297",".366",".560",NA,".527","11.4","23.6",".212",NA,".527","11.4","76.4",".212",NA,"","",""
