"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Cleveland Cavaliers",52,240,38.7,87.5,0.442,11.3,33.5,0.338,27.4,54,0.507,13.8,18.4,0.751,10.8,32.5,43.4,23.1,8.7,4.6,13.7,19,102.5
"2",2,"Golden State Warriors",53,240.9,37.1,86.4,0.429,11.9,36.1,0.33,25.2,50.3,0.5,16.7,22.1,0.753,9.5,32.6,42.2,22.2,8.3,4.1,15.2,17.7,102.7
"3",3,"Dallas Mavericks",52,241.4,38.8,85.3,0.454,11,32.4,0.339,27.8,52.9,0.525,15.2,20.1,0.757,9.2,35.2,44.4,23.5,6.9,3.9,13.7,19.8,103.8
"4",4,"Boston Celtics",53,243.8,38.3,87.8,0.436,12.1,35.3,0.342,26.2,52.5,0.5,15.9,20.5,0.777,10.1,34.4,44.5,21.7,7.7,4.8,14,19.2,104.6
"5",5,"Miami Heat",53,242.4,37.1,83.5,0.444,13.5,38.7,0.349,23.6,44.8,0.526,17.1,22.1,0.774,9.5,32,41.5,23.2,7.4,4.4,15.4,20,104.8
"6",6,"New York Knicks",52,241,37.9,86.1,0.441,13.1,37.6,0.348,24.8,48.5,0.512,16,20.9,0.767,9.6,34.1,43.7,24.3,7.4,4.7,12.9,19.4,104.9
"7",7,"Phoenix Suns",51,240.5,39.1,88.6,0.441,11.6,34.4,0.337,27.5,54.2,0.508,15.6,20.9,0.746,10.7,34,44.7,22.4,7.5,4,14.9,19.4,105.5
"8",8,"Philadelphia 76ers",51,242,39.2,87.1,0.45,11.4,33.2,0.342,27.8,53.8,0.516,15.9,20.7,0.768,10.7,34.6,45.3,23.2,6.6,4.7,13.5,18.9,105.5
"9",9,"Toronto Raptors",50,242.5,38.6,84,0.46,12.4,34.5,0.358,26.3,49.5,0.531,17.1,21.4,0.799,10.5,33.9,44.4,24.6,6.9,5.1,16.2,19,106.8
"10",10,"Los Angeles Clippers",54,240.9,40.3,91,0.443,11.4,34.2,0.332,28.9,56.8,0.509,14.9,18.9,0.788,12.1,35.8,47.9,23.9,8,4.3,14,18.8,106.9
"11",11,"Denver Nuggets",51,241,40.2,86.2,0.466,11.6,34.2,0.34,28.5,52,0.549,15.4,20.5,0.751,9.5,33.5,43.1,24.5,7.5,4.8,13.3,19.2,107.4
"12",12,"Oklahoma City Thunder",50,241,40,89.7,0.446,13.4,38.7,0.346,26.6,51,0.522,14.2,19.1,0.746,11.1,37.6,48.7,25.2,8,6.3,13.4,17.6,107.6
"13",13,"Utah Jazz",52,240,41,90.3,0.454,11.8,34.2,0.344,29.3,56.1,0.522,13.9,18.5,0.752,10,32.1,42.1,23.2,7.5,4.3,12,20.3,107.7
"14",14,"Memphis Grizzlies",54,241.4,39.8,87.9,0.452,12.6,35.1,0.358,27.2,52.8,0.515,16.4,20.9,0.782,9.9,33.1,43,25.2,7.3,6.5,15.5,19,108.4
"15",15,"Milwaukee Bucks",53,240.9,39.9,90.1,0.443,14.1,41.3,0.342,25.8,48.8,0.528,14.8,19.7,0.752,10.4,34.6,45.1,24.8,7.4,4.5,13.6,19.2,108.6
"16",16,"New Orleans Pelicans",51,241,40.1,85.7,0.468,12.8,34.9,0.365,27.4,50.8,0.539,16.5,20.8,0.789,9,33.7,42.7,24.2,7.5,5,13.5,20.2,109.5
"17",17,"Chicago Bulls",51,240.5,40.6,87.6,0.464,11.7,32.3,0.364,28.9,55.3,0.522,16.7,21,0.796,9.6,34.3,44,24.7,7.5,5.2,13.7,17.8,109.6
"18",18,"Washington Wizards",51,242,40.7,89.3,0.456,10.9,31.2,0.35,29.8,58.2,0.512,17.7,22,0.803,10.5,34.3,44.8,23,7.5,4.3,11.7,20.3,110
"19",19,"Brooklyn Nets",51,241,40.3,91.1,0.442,12,36.5,0.329,28.3,54.6,0.518,17.7,22.1,0.802,11.3,33.1,44.4,23.2,7.8,5.2,12.9,19.4,110.3
"20",20,"Minnesota Timberwolves",52,241.4,39,86.2,0.453,13.2,38,0.348,25.8,48.1,0.535,19.6,25.3,0.776,11.1,35,46.1,25.6,7.5,5.1,16.8,20.6,110.8
"21",21,"Orlando Magic",53,240.5,40.4,87.9,0.459,12.8,35,0.365,27.6,52.9,0.522,17.3,22.4,0.772,10.3,35.9,46.2,24.5,7.9,5.4,13.4,18.5,110.8
"22",22,"Indiana Pacers",53,242.8,40.9,87.4,0.468,11.2,31.5,0.356,29.7,55.9,0.531,17.9,22.5,0.796,9.9,33.3,43.2,23.1,7.9,4.8,13.1,19.4,110.9
"23",23,"Atlanta Hawks",51,240,41.5,89.1,0.465,13,36.5,0.356,28.5,52.6,0.542,15.3,19.4,0.792,9.8,33.7,43.5,25.6,7.3,4.5,12.1,20.1,111.3
