"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"16",16,"Chicago Bulls",50,240,40.5,87.1,0.465,11.7,32.2,0.363,28.8,54.9,0.524,16.7,21,0.794,9.4,34.3,43.7,24.6,7.5,5.2,13.8,17.8,109.3
"17",17,"New Orleans Pelicans",51,241,40.1,85.7,0.468,12.8,34.9,0.365,27.4,50.8,0.539,16.5,20.8,0.789,9,33.7,42.7,24.2,7.5,5,13.5,20.2,109.5
"18",18,"Washington Wizards",50,242,40.7,89.3,0.456,10.9,31.3,0.349,29.8,58,0.513,17.8,22.2,0.803,10.5,34.4,44.9,23,7.6,4.3,11.9,20.3,110.1
"19",19,"Brooklyn Nets",50,241,40.3,91.1,0.442,12,36.4,0.329,28.3,54.7,0.518,17.7,22.2,0.801,11.2,33.1,44.3,23.2,7.8,5.2,12.9,19.4,110.3
"20",20,"Minnesota Timberwolves",51,241.5,39,86.1,0.453,13.2,37.9,0.348,25.8,48.2,0.535,19.5,25.2,0.776,11,35.1,46.1,25.5,7.6,5.1,16.8,20.6,110.7
"21",21,"Orlando Magic",52,240.5,40.3,87.7,0.46,12.8,35.1,0.364,27.5,52.6,0.523,17.3,22.4,0.774,10.4,35.9,46.2,24.4,7.9,5.5,13.5,18.5,110.7
"22",22,"Indiana Pacers",52,242.9,40.9,87.2,0.469,11.2,31.4,0.357,29.7,55.8,0.531,17.8,22.4,0.793,9.9,33.1,43,23,7.9,4.9,13.1,19.4,110.8
"23",23,"Atlanta Hawks",50,240,41.4,89.2,0.464,13.1,36.6,0.357,28.3,52.6,0.539,15.4,19.4,0.793,9.9,33.7,43.6,25.5,7.2,4.6,12.2,20.1,111.2
"24",24,"San Antonio Spurs",52,241.4,42.5,91.7,0.464,11.7,33.2,0.352,30.8,58.4,0.527,14.9,19.7,0.757,11.5,35.6,47,24,7.3,5.3,13.8,18.1,111.6
"25",25,"Detroit Pistons",50,241,40.6,85.9,0.472,12.1,33,0.366,28.5,53,0.538,18.4,23.7,0.775,10.1,36.5,46.6,25.2,7.6,5.2,15.4,20.2,111.6
"26",26,"Portland Trail Blazers",51,240.5,41.1,86.5,0.475,13.5,36.6,0.368,27.6,49.9,0.554,16.8,22,0.763,9.1,34.4,43.5,25.9,7.5,4.4,13.5,19.8,112.4
"27",27,"Los Angeles Lakers",51,243.9,41.2,90.4,0.456,12.6,36.7,0.344,28.6,53.6,0.533,17.5,23.3,0.753,11.1,36,47.1,25.8,8.2,4,14.9,19.7,112.6
"28",28,"Charlotte Hornets",51,242,41.7,90,0.464,14.1,39.5,0.357,27.6,50.5,0.547,17.1,22,0.775,10.9,36.7,47.6,25.8,7.4,4.8,15.3,19.5,114.6
"29",29,"Sacramento Kings",52,241.4,43.1,91.2,0.473,12.2,34.1,0.357,30.9,57.1,0.542,16.3,21.1,0.773,11.1,35.4,46.5,24.7,7.9,5.2,13.1,19.1,114.7
"30",30,"Houston Rockets",50,240.5,42.8,90.2,0.475,13.4,38.2,0.35,29.4,52,0.566,18,22.9,0.785,10.8,34.4,45.2,25.1,9.7,5.9,13.8,22.3,116.9
"31",NA,"League Average",51,241.3,40,88,0.455,12.3,35.4,0.349,27.7,52.7,0.526,16.3,21.1,0.773,10.3,34.4,44.7,24.2,7.7,4.8,14,19.4,108.8
