"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"14",14,"New Orleans Pelicans",69,241.1,40.1,85.9,0.467,12.9,35.7,0.361,27.2,50.2,0.542,17.1,21.8,0.782,9.5,32.8,42.3,24.2,7.6,4.8,13.8,20.4,110.2
"15",15,"Chicago Bulls",69,240.4,41.1,87.8,0.468,11.6,31.9,0.364,29.4,55.9,0.527,17.2,21.6,0.794,9.4,33.8,43.2,24.8,7.2,5,13.2,17.9,110.9
"16",16,"Oklahoma City Thunder",69,241.4,41.2,90.5,0.455,13.6,38.5,0.354,27.6,52,0.53,14.9,19.5,0.76,11.2,37.6,48.7,26.1,8.4,6.1,13.5,17.8,110.9
"17",17,"Milwaukee Bucks",70,240.7,40.8,90.4,0.452,14.2,40.6,0.35,26.6,49.8,0.535,15,20.1,0.747,10.2,34.3,44.5,25.4,7.2,4.4,13.2,19.7,110.9
"18",18,"Washington Wizards",68,242.2,41.1,88.9,0.463,11.1,31.1,0.356,30.1,57.8,0.52,18.3,22.7,0.805,10.5,34,44.5,23.4,7.3,4.3,11.8,20.1,111.6
"19",19,"Brooklyn Nets",70,240.7,40.7,90,0.452,12.3,36,0.341,28.4,54,0.526,18,22.4,0.8,11,33.3,44.3,24,7.7,5,13.3,19.5,111.7
"20",20,"Minnesota Timberwolves",71,241.4,39.5,87,0.453,13,37.5,0.346,26.5,49.6,0.534,20,25.6,0.781,11.1,34.8,45.9,25.8,7.4,4.9,16.5,20.8,111.9
"21",21,"Atlanta Hawks",69,240.4,41.9,88.9,0.471,12.9,35.5,0.364,28.9,53.4,0.542,15.5,19.4,0.799,10,33.7,43.7,25.8,7,4.6,12.5,20.4,112.2
"22",22,"Detroit Pistons",70,241.4,40.7,86,0.473,11.9,32.5,0.367,28.8,53.5,0.538,19.1,24.7,0.773,10.3,36,46.3,25.2,7.3,5.1,14.7,19.9,112.4
"23",23,"Orlando Magic",71,241.1,40.9,89,0.46,13.1,35.8,0.366,27.9,53.3,0.523,17.5,22.7,0.772,10.3,36.6,46.9,24.8,8,5.2,13.2,18.6,112.5
"24",24,"Indiana Pacers",70,242.9,41.9,88.4,0.474,11.6,32,0.362,30.3,56.4,0.537,18,22.7,0.794,10.3,33.1,43.4,24.2,8,5,12.8,19.4,113.3
"25",25,"San Antonio Spurs",70,241.8,42.9,91.2,0.47,11.8,33,0.359,31,58.2,0.533,16,20.9,0.767,11.3,35.6,46.8,23.9,7.4,5.1,14,18.6,113.6
"26",26,"Los Angeles Lakers",69,243.6,41.9,90.6,0.463,12.6,35.9,0.35,29.3,54.6,0.537,17.3,23.3,0.74,11.3,36.1,47.4,25.8,8.4,4.3,14.6,20.1,113.7
"27",27,"Portland Trail Blazers",68,240.4,40.8,86.3,0.473,13.8,37.2,0.369,27.1,49.1,0.552,18.3,23.7,0.775,9.3,35,44.3,26.4,7.8,4.9,13.5,19.7,113.8
"28",28,"Charlotte Hornets",70,242.9,41.9,90.5,0.464,13.9,38.9,0.357,28,51.5,0.544,17,22.3,0.763,11.4,36.2,47.6,26.4,7.5,4.7,15.2,19.9,114.8
"29",29,"Sacramento Kings",71,241.1,43.4,90.4,0.48,12.6,34.5,0.364,30.8,56,0.55,16.3,21,0.774,10.4,35.1,45.5,24.9,8,4.9,13.3,19.7,115.6
"30",30,"Houston Rockets",69,241.1,43.5,89.8,0.484,13.1,36.8,0.356,30.4,53,0.573,18.3,23.5,0.779,11,34.7,45.6,25.7,9.6,5.8,14.1,22.3,118.4
"31",NA,"League Average",70,241.4,40.4,88.2,0.459,12.3,35.2,0.351,28.1,53,0.53,16.8,21.7,0.773,10.4,34.3,44.6,24.4,7.6,4.8,13.8,19.6,110
