"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Utah Jazz",48,240,40.7,86.1,0.473,14.7,40.4,0.363,26.1,45.8,0.57,18,23.1,0.778,10.2,36.2,46.4,22.1,7,4.9,14.1,18.8,114.1
"2",2,"Charlotte Hornets",48,242.1,42.5,92.1,0.461,14,38.1,0.367,28.5,54,0.528,15.1,20.6,0.736,10.5,33.7,44.3,27.1,8.8,5.1,13.1,19.3,114
"3",3,"Phoenix Suns",46,240.5,42.6,89.6,0.476,11.5,31.8,0.363,31.1,57.8,0.538,15.7,19.6,0.801,10.2,35.9,46.1,26.4,8.8,4.2,13.5,19.4,112.5
"4",4,"Milwaukee Bucks",49,241,40.4,89.2,0.454,14.3,39.5,0.362,26.2,49.7,0.526,16.8,21.7,0.778,10.4,36.8,47.2,23,7.7,4.4,13.8,17.9,112
"5",5,"Brooklyn Nets",47,241.1,41.7,88.2,0.473,11,31.6,0.35,30.7,56.7,0.541,17.4,21.1,0.823,10,35.5,45.5,25.5,7,5.4,14.3,19.9,111.9
"6",6,"Memphis Grizzlies",49,241,42.1,93,0.453,11.1,33,0.338,31,60,0.516,16.2,21.9,0.739,13.5,34.8,48.3,25,10.2,6.3,13.6,19.2,111.6
"7",7,"Atlanta Hawks",46,240,40.5,87.4,0.463,12.6,33.5,0.375,27.9,53.9,0.517,17.7,22,0.806,9.9,34.4,44.3,24,6.6,4.4,12.3,18.1,111.2
"8",8,"Los Angeles Lakers",48,244.2,41.5,89.3,0.465,12.1,34.7,0.349,29.4,54.6,0.538,16.1,21.8,0.738,9.5,35.3,44.8,24.1,8.2,5.6,14.9,20.3,111.2
"9",9,"Minnesota Timberwolves",47,241.6,40.3,91.4,0.441,14.3,41.7,0.343,26,49.7,0.523,16.1,21.3,0.758,12.4,32.9,45.3,24.4,8.8,5.9,15.1,22.1,111
"10",10,"San Antonio Spurs",48,241.6,43.2,93.4,0.463,11,31.1,0.352,32.3,62.3,0.518,13.5,18.4,0.734,11.3,34.9,46.2,27.7,7.6,5.3,12.7,17.8,110.9
"11",11,"Chicago Bulls",46,240,41,86.9,0.472,11.5,30.3,0.38,29.5,56.6,0.521,16.8,20.8,0.808,8.9,33.9,42.8,23.9,7.5,4.7,13.4,18.9,110.3
"12",12,"Golden State Warriors",48,241,40.1,86.3,0.465,14.2,39.9,0.355,25.9,46.4,0.559,15.5,20.5,0.758,9.9,36.6,46.5,27.6,9.4,4.9,15.6,20.2,109.9
"13",13,"Sacramento Kings",49,241.5,40.6,89.6,0.453,11.7,33.8,0.345,28.9,55.7,0.519,16.9,22.3,0.756,10.5,33.8,44.3,22.9,7.1,4.8,14,19.3,109.8
"14",14,"Miami Heat",47,241.1,39.4,85.5,0.46,13.5,36,0.376,25.9,49.5,0.522,16.3,20.3,0.807,10.8,33.7,44.5,25.7,7.3,3.3,14.4,20.1,108.6
"15",15,"Portland Trail Blazers",47,240.5,38.8,86.8,0.447,13.6,37.9,0.36,25.1,48.9,0.515,17.2,22.3,0.772,10.2,33.7,43.9,22.8,7.6,4.8,14,20,108.4
"16",16,"Houston Rockets",48,240.5,38.8,85.9,0.451,13.2,38.3,0.345,25.5,47.6,0.536,17.5,24.5,0.716,9.7,33.4,43.1,22.9,7.3,4.8,16.9,20,108.3
"17",17,"Indiana Pacers",48,242.6,40.2,88.2,0.456,11.8,35.6,0.33,28.5,52.6,0.542,16.1,20.9,0.77,10.7,33.6,44.3,24,7.1,5.8,14.3,20.4,108.3
"18",18,"Boston Celtics",49,244.1,39.3,87.8,0.448,12.4,36.2,0.343,26.9,51.6,0.521,17,20.8,0.819,10.8,35.4,46.2,23,7.3,5.8,14,18.7,108
"19",19,"Denver Nuggets",46,241.1,40.5,86.6,0.468,12.5,36.2,0.346,28,50.4,0.556,14.4,18.5,0.775,8.9,34.4,43.3,26.8,7.2,3.8,14,19.3,108
"20",20,"Washington Wizards",48,242.1,40.2,86.2,0.466,10.1,31.1,0.324,30.1,55,0.547,17.4,22.4,0.779,9.2,35.3,44.5,24,6.1,5.1,13.4,19,107.9
"21",21,"Philadelphia 76ers",47,241.6,39.4,85.3,0.462,11,31.1,0.354,28.4,54.2,0.524,17.9,22,0.816,8.6,33.7,42.3,22.8,7.8,5.7,12.3,19.1,107.7
"22",22,"Toronto Raptors",45,240.6,39.8,91,0.437,12.1,35.1,0.343,27.7,55.9,0.495,15.6,20.6,0.759,13.4,31.5,44.9,21.9,9.2,4.8,12.7,20,107.2
"23",23,"Cleveland Cavaliers",48,240,39.8,85.2,0.467,11.8,33.8,0.348,28,51.4,0.544,15.7,20.8,0.757,10.2,35.2,45.4,25.5,7.1,4.3,15.1,16.5,107
"24",24,"New Orleans Pelicans",47,241.1,38.7,87.9,0.44,11.1,33.1,0.337,27.5,54.8,0.502,17.3,22.1,0.783,11.7,34,45.7,24.7,7.4,4.1,14.3,19.6,105.7
"25",25,"Los Angeles Clippers",49,241,39,87.1,0.448,12.4,34.6,0.357,26.6,52.5,0.507,15.1,19.2,0.788,9,34.8,43.9,23.2,7.6,4.6,14.4,18.5,105.5
"26",26,"Dallas Mavericks",48,241,38.6,86.1,0.448,12,36.8,0.327,26.6,49.3,0.539,15.8,20.4,0.771,9.4,34.5,43.9,23.6,7,4,12.6,19.6,105
"27",27,"New York Knicks",48,241,37.3,85.6,0.436,13,36.4,0.357,24.3,49.2,0.494,16.3,21.6,0.752,11,34.6,45.6,21.2,6.9,4.9,13.4,19.4,103.9
"28",28,"Orlando Magic",48,240.5,37.5,87.5,0.428,11.8,36.1,0.326,25.7,51.4,0.5,15.3,19.7,0.778,9.3,34.3,43.6,22.4,6.8,4.9,14.8,20,102.1
"29",29,"Detroit Pistons",47,241.1,37,87.7,0.421,11.3,35.4,0.318,25.7,52.4,0.491,16.9,21.7,0.777,10.2,32.2,42.4,22.2,8,4.8,14.9,21.3,102
"30",30,"Oklahoma City Thunder",47,240,37.1,89.2,0.416,11.7,37.5,0.311,25.4,51.6,0.492,14.7,19.3,0.765,10.3,35.5,45.8,20.9,7.4,4.6,13.3,18.3,100.6
"31",NA,"League Average",48,241.2,39.9,88.1,0.454,12.3,35.4,0.348,27.6,52.7,0.524,16.3,21.1,0.773,10.4,34.5,44.9,24,7.7,4.9,14,19.4,108.5
