"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"17",17,"Milwaukee Bucks",74,240.7,41,90.6,0.453,14.2,40.5,0.351,26.8,50.1,0.535,14.9,20,0.745,10.2,34.2,44.4,25.4,7.4,4.3,13,19.6,111.2
"18",18,"Washington Wizards",74,242,41.1,88.9,0.462,11.2,31.4,0.356,29.9,57.5,0.52,18.2,22.6,0.807,10.5,34.2,44.7,23.3,7.2,4.2,11.9,20.2,111.5
"19",19,"Orlando Magic",76,241.3,40.6,88.9,0.457,13.1,36,0.363,27.6,52.9,0.521,17.5,22.7,0.773,10.4,36.6,46.9,24.7,8,5.2,13.3,18.5,111.9
"20",20,"Brooklyn Nets",75,240.7,40.8,90,0.453,12.5,36,0.346,28.3,54,0.524,17.9,22.5,0.797,11.2,33,44.2,24,7.8,5,13.4,19.7,111.9
"21",21,"Detroit Pistons",75,241.3,40.5,86.1,0.47,11.9,32.6,0.364,28.6,53.5,0.535,19.2,24.9,0.772,10.4,35.9,46.2,25,7.4,5.1,14.6,19.8,112.1
"22",22,"Minnesota Timberwolves",76,241.3,39.6,87.1,0.455,13.1,37.8,0.345,26.6,49.4,0.539,19.9,25.4,0.783,11,34.9,45.9,25.8,7.3,4.9,16.2,20.7,112.2
"23",23,"Atlanta Hawks",75,240.3,41.9,88.9,0.472,12.8,35.2,0.365,29.1,53.8,0.541,15.6,19.6,0.797,10.2,33.6,43.8,25.7,7.2,4.6,12.7,20.5,112.4
"24",24,"San Antonio Spurs",75,241.7,42.7,91.3,0.468,11.9,33.1,0.358,30.8,58.2,0.53,16.1,20.9,0.769,11.4,35.5,47,23.9,7.3,5.1,13.9,18.8,113.3
"25",25,"Indiana Pacers",76,242.6,42.1,88.1,0.478,11.8,32.2,0.367,30.3,55.9,0.542,17.9,22.6,0.793,10.2,33,43.2,24.5,8.1,5,13,19.3,113.9
"26",26,"Los Angeles Lakers",74,243.7,42.2,90.5,0.466,12.5,35.7,0.351,29.7,54.8,0.541,17.4,23.4,0.743,11.2,35.7,46.9,25.9,8.4,4.1,14.2,19.8,114.3
"27",27,"Charlotte Hornets",76,242.6,41.8,90.3,0.463,13.8,38.8,0.357,28,51.5,0.543,16.9,22.1,0.764,11.5,35.9,47.4,26.3,7.5,4.7,15,19.8,114.4
"28",28,"Portland Trail Blazers",75,240.7,41.2,86.2,0.477,13.9,37.3,0.373,27.3,48.9,0.557,18.7,23.9,0.779,9.5,34.9,44.3,26.7,7.9,5,14,19.7,114.9
"29",29,"Sacramento Kings",76,241.6,43.5,90.6,0.481,12.8,34.6,0.37,30.7,56,0.549,16,20.5,0.778,10.4,35.3,45.7,25.2,8.1,4.8,13.4,19.9,115.8
"30",30,"Houston Rockets",76,241,43.4,90,0.482,12.8,36.4,0.35,30.6,53.6,0.571,18.2,23.3,0.779,11.2,34.6,45.8,25.7,9.6,5.7,14.1,22.2,117.7
"31",NA,"League Average",75,241.4,40.5,88.1,0.459,12.4,35.2,0.352,28.1,53,0.531,16.8,21.7,0.774,10.4,34.2,44.6,24.5,7.6,4.7,13.8,19.6,110.2
