"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Boston Celtics",71,242.8,37.8,87.9,0.43,11.7,34.9,0.336,26.1,53,0.493,16.2,20.6,0.785,10.4,33.8,44.3,21.5,7.5,4.6,13.9,19.2,103.6
"2",2,"Dallas Mavericks",71,241.1,38.9,85.1,0.457,10.9,32,0.34,28.1,53.2,0.528,15.4,20.3,0.758,9.5,34.5,44.1,23.4,6.9,3.8,13.5,20.1,104.1
"3",3,"Cleveland Cavaliers",71,240.7,39.1,87.3,0.448,11.5,33.2,0.348,27.6,54.1,0.51,14.4,18.8,0.768,10.6,32.4,43,23.6,8.7,4.6,13.7,20,104.2
"4",4,"Miami Heat",71,242.5,37.2,83.9,0.444,12.9,38.1,0.339,24.3,45.8,0.53,17.4,22.4,0.774,9.5,32.3,41.8,23.1,7.3,4.3,15.2,20.6,104.8
"5",5,"Golden State Warriors",70,240.7,37.9,86.4,0.438,12.2,36.2,0.339,25.6,50.2,0.51,17.1,22.6,0.755,9.6,33.1,42.7,22.8,7.9,4,14.8,17.9,105.1
"6",6,"Phoenix Suns",71,240.4,39.1,88.6,0.442,11.5,34.2,0.336,27.6,54.4,0.509,16.4,21.7,0.757,10.5,33.7,44.3,22.5,7.5,4,14.7,18.9,106.2
"7",7,"Philadelphia 76ers",69,241.8,39.4,86.6,0.455,11.4,33.1,0.343,28.1,53.4,0.525,16.5,21.4,0.771,10.3,34.4,44.7,23.3,6.5,4.6,13.2,19.5,106.7
"8",8,"New York Knicks",70,241.4,38.5,86.6,0.445,12.8,37.1,0.344,25.7,49.5,0.52,17,22.4,0.76,9.5,34.4,43.9,24.3,7,4.7,12.5,20.4,106.8
"9",9,"Utah Jazz",70,240.4,40.5,89.8,0.45,11.9,34.8,0.342,28.6,55.1,0.519,14.6,19.4,0.755,9.9,31.9,41.8,23,7.8,4.3,12,20.1,107.4
"10",10,"Toronto Raptors",70,242.1,39.1,84.5,0.463,12.3,34.9,0.353,26.8,49.6,0.54,16.9,21.3,0.795,10.4,33.9,44.3,25.2,6.7,5.1,16,19.3,107.5
"11",11,"Los Angeles Clippers",73,241,40.5,90.5,0.448,11.7,34.2,0.343,28.8,56.3,0.512,15.1,19.3,0.781,12,35.4,47.4,24,7.7,4.2,13.7,18.5,107.9
"12",12,"Denver Nuggets",71,241.4,40.5,87.2,0.465,11.6,34.3,0.34,28.9,52.9,0.546,16,21.4,0.748,9.9,33,43,24.8,8,4.8,13,19.8,108.7
"13",13,"Memphis Grizzlies",71,241.1,40.1,88.7,0.452,12.3,34.8,0.353,27.8,53.9,0.517,17,22,0.773,10.2,32.9,43.1,25.2,7.2,6.2,14.9,19.7,109.5
"14",14,"New Orleans Pelicans",70,241.1,40,85.9,0.465,12.9,35.8,0.359,27.1,50.1,0.541,17,21.8,0.782,9.5,32.8,42.2,24.2,7.5,4.8,13.8,20.3,109.9
