"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Boston Celtics",81,242.8,38.2,87.9,0.435,11.8,34.7,0.339,26.5,53.2,0.498,16.1,20.6,0.785,10.4,33.3,43.7,21.6,7.5,4.6,13.9,19.5,104.4
"2",2,"Dallas Mavericks",80,240.9,39.1,85.4,0.457,11,32.2,0.341,28.1,53.2,0.528,15.8,20.7,0.764,9.6,34.3,43.9,23.5,6.9,3.7,13.1,20.1,104.9
"3",3,"Miami Heat",80,242.2,37.4,83.8,0.446,12.9,38.1,0.339,24.5,45.8,0.535,17.6,22.7,0.777,9.6,32,41.6,23.2,7.4,4.1,15,20.6,105.3
"4",4,"Cleveland Cavaliers",80,240.6,39.4,87.2,0.452,11.7,33.2,0.352,27.7,53.9,0.514,14.9,19.2,0.772,10.5,32.4,42.9,24,8.5,4.6,13.5,20.1,105.4
"5",5,"Golden State Warriors",80,240.6,38,86.5,0.439,12.2,36,0.339,25.8,50.5,0.51,17.5,23,0.759,9.6,33.1,42.7,22.9,7.9,3.9,14.6,17.9,105.6
"6",6,"New York Knicks",80,241.3,38.5,86.1,0.448,12.7,37,0.343,25.8,49.1,0.526,17.2,22.5,0.763,9.4,34.3,43.7,24.2,7,4.7,12.5,20.4,106.9
"7",7,"Toronto Raptors",80,242.2,38.9,84.4,0.461,12.4,34.9,0.355,26.6,49.5,0.536,16.8,21.3,0.788,10.4,33.7,44,25.3,6.7,5.1,15.8,19.1,107
"8",8,"Philadelphia 76ers",80,241.6,39.7,86.7,0.458,11.4,32.9,0.345,28.3,53.8,0.526,16.5,21.4,0.771,10.2,34.2,44.4,23.5,6.6,4.6,13.1,19.5,107.2
"9",9,"Phoenix Suns",80,240.6,39.3,88.5,0.444,11.6,34.3,0.339,27.7,54.2,0.51,17.1,22.5,0.762,10.6,34,44.5,22.9,7.5,4,14.8,19,107.3
"10",10,"Utah Jazz",80,240.6,40.5,89.3,0.453,12.2,34.8,0.352,28.2,54.5,0.518,14.7,19.4,0.757,9.9,31.7,41.6,23.4,7.7,4.3,11.9,20.2,107.9
"11",11,"Los Angeles Clippers",80,241.3,40.9,90.6,0.451,11.8,34,0.347,29.1,56.6,0.513,15.3,19.7,0.778,12.1,35.2,47.3,24.2,7.7,4.2,13.6,18.5,108.8
"12",12,"Memphis Grizzlies",80,241.3,40.1,88.5,0.453,12,34.4,0.35,28.1,54.1,0.519,17.2,22.4,0.77,10,33.1,43,24.9,7.2,6.1,15.1,19.8,109.5
"13",13,"New Orleans Pelicans",80,240.9,40,85.5,0.468,12.8,35.6,0.361,27.2,49.9,0.544,16.9,21.5,0.786,9.2,32.5,41.7,24.6,7.4,4.8,14.1,20.5,109.7
"14",14,"Denver Nuggets",81,241.2,41,87.3,0.47,11.8,34.1,0.346,29.2,53.2,0.549,16.1,21.4,0.753,9.7,32.6,42.3,25.4,8,4.8,12.8,19.9,110
"15",15,"Oklahoma City Thunder",80,241.6,41.3,90.5,0.456,13.6,38.8,0.351,27.7,51.7,0.535,15.2,19.7,0.771,11.1,37.2,48.3,26.1,8.5,6,13.3,17.9,111.4
"16",16,"Chicago Bulls",80,240.6,41.2,87.4,0.472,11.6,31.9,0.365,29.6,55.6,0.533,17.5,22.1,0.794,9.3,34.1,43.4,24.8,7.1,5,13.1,18.1,111.6
"17",17,"Washington Wizards",80,241.9,41.2,88.9,0.463,11.3,31.7,0.358,29.9,57.2,0.522,18.1,22.4,0.808,10.2,34,44.2,23.5,7.2,4.2,11.8,19.9,111.8
"18",18,"Milwaukee Bucks",80,240.9,41.3,90.6,0.456,14.5,40.5,0.357,26.9,50.1,0.536,14.9,19.9,0.749,9.9,34.2,44.1,25.7,7.4,4.3,13,19.6,112
