"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.7","39","26","39","26","2.98","-0.24","2.74","113.3","110.3","+3.0","97.7",".235",".423",".583",NA,".551","13.0","21.3",".185",NA,".533","12.1","78.5",".182",NA,"Ball Arena","506,663","16,344"
"12","11","Minnesota Timberwolves","24.1","37","29","38","28","2.64","-0.06","2.58","113.1","110.5","+2.6","100.6",".246",".454",".565",NA,".532","12.6","25.1",".189",NA,".528","14.5","74.8",".232",NA,"Target Center","521,005","15,788"
"13","12","Philadelphia 76ers","26.6","40","24","37","27","2.44","-0.14","2.30","112.3","109.8","+2.5","96.0",".274",".368",".573",NA,".530","11.6","19.6",".224",NA,".516","12.2","76.3",".191",NA,"Wells Fargo Center","654,415","20,450"
"14","13","Chicago Bulls","26.3","39","26","35","30","1.40","-0.44","0.96","113.8","112.4","+1.4","98.6",".241",".337",".583",NA,".547","11.9","20.5",".195",NA,".533","11.8","78.2",".194",NA,"United Center","706,072","20,767"
"15","14","Toronto Raptors","24.6","34","30","34","30","0.98","-0.01","0.97","111.6","110.6","+1.0","96.2",".232",".376",".540",NA,".508","11.2","27.8",".174",NA,".535","14.6","75.0",".201",NA,"Scotiabank Arena","369,143","11,536"
"16","15","Atlanta Hawks","26.2","31","33","33","31","0.75","0.22","0.97","115.3","114.6","+0.7","97.4",".251",".382",".576",NA,".539","11.0","22.8",".202",NA,".542","11.3","77.5",".172",NA,"State Farm Arena","516,503","16,141"
"17","16","San Antonio Spurs","24.8","25","40","32","33","-0.11","0.03","-0.08","111.8","111.9","-0.1","100.1",".205",".337",".554",NA,".529","11.1","23.8",".151",NA,".532","12.1","75.2",".171",NA,"AT&T Center","454,842","14,672"
"18","17","Charlotte Hornets","25.6","32","34","32","34","-0.47","0.04","-0.43","112.3","112.8","-0.5","100.6",".237",".417",".562",NA,".534","11.6","23.2",".174",NA,".540","13.2","75.2",".190",NA,"Spectrum Center","545,433","17,045"
"19","18","Los Angeles Clippers","27.6","34","33","32","35","-0.76","0.11","-0.65","108.1","108.9","-0.8","98.5",".220",".389",".557",NA,".524","12.9","20.5",".172",NA,".511","12.3","74.6",".164",NA,"Crypto.com Arena","549,833","16,662"
"20","19","Brooklyn Nets","29.2","33","33","31","35","-0.88","0.11","-0.77","111.9","112.8","-0.9","98.9",".241",".359",".568",NA,".531","12.4","23.3",".193",NA,".523","11.6","75.6",".197",NA,"Barclays Center","532,336","17,172"
"21","20","New York Knicks","26.3","27","38","29","36","-1.49","0.13","-1.36","109.3","110.9","-1.6","96.2",".269",".425",".547",NA,".511","12.3","24.7",".200",NA,".522","11.6","78.9",".199",NA,"Madison Square Garden (IV)","586,775","18,337"
"22","21","New Orleans Pelicans","25.7","27","38","29","36","-1.71","0.54","-1.17","110.5","112.2","-1.7","97.1",".257",".372",".553",NA,".514","12.8","26.0",".203",NA,".537","12.5","77.9",".198",NA,"Smoothie King Center","496,385","15,512"
"23","22","Los Angeles Lakers","30.5","28","36","28","36","-2.20","-0.30","-2.51","108.9","111.0","-2.1","100.1",".250",".387",".562",NA,".532","13.1","21.1",".182",NA,".531","12.7","75.9",".188",NA,"Crypto.com Arena","651,418","18,612"
"24","23","Indiana Pacers","26.4","22","45","28","39","-2.51","0.16","-2.35","111.5","114.0","-2.5","97.7",".241",".394",".559",NA,".527","12.8","25.1",".183",NA,".538","11.6","76.9",".206",NA,"Gainbridge Fieldhouse","481,184","14,152"
"25","24","Washington Wizards","26.0","29","34","26","37","-2.57","0.13","-2.44","110.6","113.3","-2.7","96.8",".251",".360",".565",NA,".529","12.2","21.2",".196",NA,".519","10.7","76.2",".207",NA,"Capital One Arena","511,343","15,040"
"26","25","Sacramento Kings","25.7","24","43","23","44","-5.16","0.12","-5.05","109.8","114.9","-5.1","99.9",".258",".377",".558",NA,".523","12.5","22.2",".197",NA,".548","11.7","76.2",".176",NA,"Golden 1 Center","464,553","13,663"
"27","26","Portland Trail Blazers","26.4","25","39","20","44","-6.00","0.85","-5.15","108.9","114.9","-6.0","98.3",".256",".434",".555",NA,".520","12.7","22.4",".195",NA,".554","12.5","78.4",".206",NA,"Moda Center","581,844","17,113"
"28","27","Oklahoma City Thunder","22.6","20","45","18","47","-7.49","0.41","-7.08","103.3","110.8","-7.5","98.4",".217",".416",".522",NA,".489","12.2","21.5",".166",NA,".527","12.1","76.2",".163",NA,"Paycom Center","467,774","14,175"
"29","28","Orlando Magic","23.4","16","50","17","49","-7.98","0.46","-7.53","104.1","112.1","-8.0","99.4",".226",".411",".536",NA,".500","13.1","19.8",".179",NA,".532","12.0","76.9",".194",NA,"Amway Center","446,224","14,874"
"30","29","Detroit Pistons","23.7","18","47","16","49","-8.94","0.48","-8.46","104.6","113.7","-9.1","98.3",".246",".386",".525",NA,".487","12.7","23.9",".191",NA,".544","13.4","75.4",".217",NA,"Little Caesars Arena","496,306","15,510"
"31","30","Houston Rockets","24.5","16","49","16","49","-9.35","0.53","-8.83","107.4","116.7","-9.3","100.8",".288",".452",".560",NA,".528","14.6","21.8",".204",NA,".556","12.4","74.9",".205",NA,"Toyota Center","461,197","15,373"
"32","","League Average","26.4","","","33","33","0.00","0.00","0.00","111.0","111.0","","98.2",".245",".399",".562",NA,".528","12.4","23.2",".189",NA,".528","12.4","76.8",".189",NA,"","544,361","16,681"
