"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.6","32","25","32","25","2.11","0.09","2.19","112.6","110.4","+2.2","97.1",".220",".422",".578",NA,".547","13.1","21.6",".174",NA,".532","12.0","78.2",".179",NA,"Ball Arena","421,218","16,201"
"12","11","Chicago Bulls","26.3","37","21","33","25","2.17","-0.74","1.43","113.9","111.7","+2.2","98.5",".243",".343",".584",NA,".547","11.9","20.7",".198",NA,".532","12.0","78.6",".188",NA,"United Center","622,452","20,748"
"13","12","Toronto Raptors","24.6","31","25","31","25","1.59","0.15","1.74","112.4","110.7","+1.7","95.9",".229",".384",".543",NA,".511","11.3","28.1",".173",NA,".535","14.7","74.9",".202",NA,"Scotiabank Arena","311,611","10,745"
"14","13","Philadelphia 76ers","26.5","34","23","31","26","1.53","-0.34","1.19","111.1","109.5","+1.6","95.8",".258",".360",".566",NA,".525","11.6","19.8",".210",NA,".516","12.2","76.4",".185",NA,"Wells Fargo Center","591,310","20,390"
"15","14","Minnesota Timberwolves","24.1","31","27","32","26","1.69","-0.03","1.66","112.4","110.8","+1.6","100.3",".238",".451",".559",NA,".527","12.4","25.4",".182",NA,".531","14.4","74.6",".225",NA,"Target Center","421,706","15,619"
"16","15","Brooklyn Nets","29.2","30","27","29","28","0.16","-0.25","-0.09","111.7","111.5","+0.2","98.9",".235",".359",".568",NA,".531","12.4","23.0",".191",NA,".514","11.6","75.6",".193",NA,"Barclays Center","462,029","17,112"
"17","16","Atlanta Hawks","26.1","27","30","29","28","0.12","0.41","0.53","114.7","114.6","+0.1","97.6",".246",".382",".575",NA,".538","11.3","22.7",".198",NA,".541","11.2","77.5",".175",NA,"State Farm Arena","481,111","16,037"
"18","17","San Antonio Spurs","24.8","22","36","29","29","0.00","0.18","0.18","111.4","111.4","0.0","99.8",".199",".337",".552",NA,".526","11.0","23.5",".148",NA,".529","12.3","75.1",".166",NA,"AT&T Center","423,439","14,601"
"19","18","Charlotte Hornets","25.7","29","30","28","31","-0.85","-0.01","-0.86","112.0","112.8","-0.8","100.9",".232",".416",".560",NA,".532","11.5","23.0",".171",NA,".541","13.3","75.3",".189",NA,"Spectrum Center","459,308","17,011"
"20","19","Los Angeles Clippers","27.6","29","31","27","33","-1.37","0.61","-0.75","107.7","109.0","-1.3","98.4",".218",".392",".555",NA,".523","12.9","19.9",".170",NA,".511","12.4","74.3",".165",NA,"Crypto.com Arena","495,824","16,527"
"21","20","Los Angeles Lakers","30.6","26","31","26","31","-1.58","-0.46","-2.04","109.0","110.5","-1.5","100.2",".251",".387",".562",NA,".534","13.0","21.0",".181",NA,".525","12.6","75.9",".191",NA,"Crypto.com Arena","560,244","18,675"
"22","21","New York Knicks","26.4","25","33","26","32","-1.45","-0.09","-1.54","108.9","110.4","-1.5","95.7",".261",".427",".544",NA,".509","12.4","25.0",".196",NA,".520","11.8","78.2",".188",NA,"Madison Square Garden (IV)","528,235","18,215"
"23","22","Indiana Pacers","26.8","19","40","24","35","-2.78","0.60","-2.18","110.8","113.7","-2.9","97.5",".235",".397",".555",NA,".523","12.8","25.2",".180",NA,".538","11.9","77.2",".208",NA,"Gainbridge Fieldhouse","420,524","14,017"
"24","23","Washington Wizards","26.0","26","30","23","33","-3.05","0.29","-2.77","109.5","112.7","-3.2","96.8",".256",".360",".558",NA,".521","12.1","21.1",".200",NA,".518","10.7","76.7",".200",NA,"Capital One Arena","454,055","15,135"
"25","24","New Orleans Pelicans","25.7","23","35","23","35","-3.14","0.34","-2.80","109.3","112.5","-3.2","96.8",".256",".377",".548",NA,".508","13.0","25.6",".204",NA,".539","12.4","78.1",".194",NA,"Smoothie King Center","448,811","15,476"
"26","25","Portland Trail Blazers","26.7","24","34","22","36","-4.00","0.51","-3.49","110.0","114.1","-4.1","98.0",".246",".437",".559",NA,".525","12.6","22.8",".188",NA,".552","12.5","78.8",".193",NA,"Moda Center","543,975","16,999"
"27","26","Sacramento Kings","25.6","22","37","21","38","-4.97","0.21","-4.76","109.6","114.5","-4.9","99.6",".251",".380",".555",NA,".521","12.6","22.6",".192",NA,".543","11.6","75.5",".174",NA,"Golden 1 Center","433,978","13,562"
"28","27","Oklahoma City Thunder","22.7","18","39","17","40","-6.61","0.25","-6.37","102.8","109.6","-6.8","97.8",".217",".422",".518",NA,".484","12.2","21.8",".165",NA,".519","12.0","76.1",".160",NA,"Paycom Center","378,731","14,027"
"29","28","Orlando Magic","23.5","13","46","15","44","-8.42","0.40","-8.02","104.0","112.5","-8.5","99.1",".226",".413",".537",NA,".501","13.3","19.9",".178",NA,".532","12.0","76.4",".194",NA,"Amway Center","376,936","15,077"
"30","29","Houston Rockets","24.7","15","41","13","43","-9.39","0.39","-9.00","107.2","116.5","-9.3","100.7",".293",".451",".561",NA,".529","15.0","22.1",".209",NA,".555","12.3","75.2",".201",NA,"Toyota Center","402,286","15,473"
"31","30","Detroit Pistons","23.6","12","45","12","45","-10.25","0.37","-9.88","103.2","113.5","-10.3","98.9",".248",".392",".522",NA,".482","12.9","22.7",".192",NA,".546","13.6","75.6",".215",NA,"Little Caesars Arena","429,376","15,335"
"32","","League Average","26.4","","","29","29","0.00","0.00","0.00","110.6","110.6","","98.1",".241",".400",".560",NA,".526","12.5","23.2",".186",NA,".526","12.5","76.8",".186",NA,"","479,740","16,600"
