"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Golden State Warriors",50,241,36.8,86.6,0.425,11.8,36.1,0.326,25,50.5,0.496,16.6,22.1,0.754,9.7,33.1,42.8,21.8,8.4,4.1,15.1,17.8,102
"2",2,"Cleveland Cavaliers",49,240,38.7,87.6,0.442,11.4,33.6,0.339,27.3,54,0.506,13.4,17.9,0.748,10.7,32.6,43.2,22.9,8.7,4.6,13.8,18.9,102.2
"3",3,"Dallas Mavericks",50,241,38.6,85.3,0.453,10.9,32.3,0.337,27.8,53.1,0.524,15.2,20.1,0.754,9.1,35.3,44.4,23.4,6.9,3.9,13.5,20,103.3
"4",4,"Miami Heat",50,242.5,37,83.6,0.443,13.6,39,0.348,23.4,44.6,0.526,16.9,21.6,0.781,9.3,32.1,41.4,23.3,7.3,4.4,15.4,20,104.5
"5",5,"Boston Celtics",51,243.9,38.4,87.8,0.437,12,35,0.342,26.4,52.8,0.501,16,20.6,0.778,10.1,34.6,44.6,21.7,7.6,4.8,13.8,19.1,104.8
"6",6,"New York Knicks",50,241,37.8,85.7,0.441,13.1,37.5,0.348,24.8,48.2,0.513,16.1,20.8,0.774,9.5,34.2,43.7,24.2,7.4,4.7,12.9,19.4,104.8
"7",7,"Phoenix Suns",48,240.5,38.9,88.7,0.438,11.3,34.1,0.331,27.6,54.6,0.506,15.8,21.2,0.746,10.9,34.2,45,22.2,7.6,4.1,15.1,19.3,104.9
"8",8,"Philadelphia 76ers",49,241.5,39,86.7,0.449,11.5,33.5,0.343,27.4,53.2,0.516,15.8,20.6,0.77,10.5,34.6,45.1,23.2,6.6,4.7,13.6,19.1,105.2
"9",9,"Toronto Raptors",47,242.1,38.6,84.1,0.459,12.5,34.8,0.358,26.1,49.3,0.53,17,21.4,0.793,10.7,33.7,44.4,24.3,6.8,5.1,16.2,18.8,106.7
"10",10,"Los Angeles Clippers",51,241,40.3,90.8,0.443,11.4,34.4,0.331,28.9,56.5,0.512,14.9,18.8,0.796,12.2,35.8,48,23.8,8.1,4.3,14.2,19.1,106.8
"11",11,"Denver Nuggets",48,241,40.1,86.2,0.465,11.6,34.2,0.34,28.5,52,0.547,15.3,20.3,0.751,9.6,33.6,43.2,24.4,7.5,4.8,13.4,19.5,107
"12",12,"Utah Jazz",50,240,40.8,90.5,0.451,11.7,34.4,0.342,29.1,56.2,0.518,14,18.7,0.751,10,32.2,42.2,23,7.5,4.3,11.9,20.4,107.4
"13",13,"Oklahoma City Thunder",48,240.5,40,89.7,0.446,13.5,38.6,0.349,26.5,51,0.519,14.5,19.5,0.745,11.1,37.9,49,25.3,7.9,6.3,13.4,17.5,108
"14",14,"Memphis Grizzlies",52,241,39.6,87.7,0.452,12.6,35.2,0.358,27,52.5,0.515,16.4,20.9,0.781,9.8,33,42.8,25.1,7.4,6.3,15.4,18.9,108.2
"15",15,"Milwaukee Bucks",51,241,39.7,90.3,0.44,14,41.4,0.338,25.7,48.9,0.526,15,19.9,0.753,10.6,34.7,45.2,24.6,7.5,4.5,13.7,19.3,108.3
"16",16,"Chicago Bulls",48,240,40.3,87,0.463,11.5,31.9,0.361,28.8,55.1,0.522,16.9,21.3,0.795,9.6,34.4,44,24.4,7.5,5.3,13.9,17.9,109
"17",17,"New Orleans Pelicans",49,241,40.2,85.8,0.468,12.9,35.1,0.369,27.2,50.7,0.537,16.7,21.1,0.788,9.1,33.8,43,24.3,7.6,5,13.4,20.1,110
"18",18,"Brooklyn Nets",49,241,40.2,91.4,0.44,12,36.5,0.328,28.3,54.9,0.515,17.6,22,0.799,11.3,33.2,44.5,23.2,7.8,5.2,12.9,19.4,110
"19",19,"Washington Wizards",49,242,40.6,89.2,0.455,10.9,31.1,0.35,29.7,58.1,0.511,18,22.4,0.803,10.6,34.4,44.9,23,7.6,4.3,11.9,20.4,110.1
"20",20,"Orlando Magic",50,240.5,40.2,87.8,0.458,12.7,35.1,0.363,27.5,52.7,0.522,17.3,22.3,0.773,10.4,35.9,46.3,24.5,7.9,5.5,13.5,18.5,110.4
"21",21,"Minnesota Timberwolves",49,241.5,39,86.1,0.453,13.1,37.7,0.348,25.9,48.4,0.535,19.5,25.2,0.774,11.1,35.2,46.3,25.6,7.6,5.1,16.8,20.6,110.7
"22",22,"Indiana Pacers",51,242.9,40.8,87.1,0.469,11.1,31.1,0.358,29.7,55.9,0.531,17.9,22.6,0.793,9.9,33.2,43.1,23,8,4.9,13.2,19.5,110.7
"23",23,"Atlanta Hawks",48,240,41.4,89.2,0.464,12.9,36.6,0.352,28.4,52.6,0.541,15.5,19.4,0.801,10,33.7,43.7,25.5,7.3,4.6,12.2,20.2,111.1
"24",24,"San Antonio Spurs",50,241.5,42.4,91.5,0.463,11.6,33,0.35,30.8,58.5,0.527,15,19.9,0.754,11.4,35.7,47.1,23.7,7.3,5.4,13.9,18.3,111.3
