"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Los Angeles Clippers",70,240.7,40.5,90.5,0.447,11.6,34.1,0.34,28.9,56.4,0.512,15,19.2,0.783,11.9,35.3,47.2,24,7.8,4.2,13.8,18.5,107.6
"12",12,"Denver Nuggets",68,241.1,40.5,87.1,0.465,11.7,34.4,0.34,28.8,52.7,0.547,15.8,21,0.749,9.8,33,42.8,24.7,8,4.8,13.1,19.9,108.5
"13",13,"Memphis Grizzlies",69,241.1,40,88.5,0.452,12.3,35,0.353,27.7,53.5,0.517,17.1,22.1,0.773,10.1,32.9,43.1,25.1,7.2,6.3,14.9,19.7,109.5
"14",14,"New Orleans Pelicans",68,241.1,40,85.8,0.466,12.8,35.7,0.359,27.1,50.1,0.542,17.1,21.9,0.78,9.5,32.9,42.4,24.1,7.5,4.9,13.9,20.4,109.9
"15",15,"Oklahoma City Thunder",67,241.5,41.1,90.4,0.454,13.4,38.5,0.349,27.6,51.9,0.532,14.8,19.5,0.759,11.2,37.7,48.9,25.9,8.3,6.2,13.6,17.8,110.4
"16",16,"Chicago Bulls",67,240.4,41.1,87.9,0.467,11.5,31.9,0.362,29.5,56,0.527,17,21.5,0.792,9.4,33.7,43.1,24.9,7.2,5,13.1,17.8,110.7
"17",17,"Milwaukee Bucks",68,240.7,40.8,90.3,0.452,14.1,40.5,0.349,26.7,49.8,0.535,14.9,20,0.744,10.2,34.4,44.5,25.4,7.2,4.4,13.2,19.6,110.7
"18",18,"Washington Wizards",66,242.3,41,89,0.461,10.9,30.8,0.354,30.1,58.2,0.517,18.2,22.7,0.803,10.6,33.9,44.6,23.3,7.3,4.3,11.8,20,111.2
"19",19,"Minnesota Timberwolves",69,241.4,39.3,86.8,0.452,13,37.4,0.348,26.3,49.4,0.532,20.1,25.7,0.781,11.1,35.1,46.2,25.7,7.4,4.8,16.5,20.7,111.6
"20",20,"Orlando Magic",69,241.1,40.7,89,0.457,12.9,35.8,0.362,27.7,53.2,0.522,17.3,22.4,0.773,10.4,36.5,46.9,24.6,7.9,5.2,13.3,18.5,111.7
"21",21,"Brooklyn Nets",68,240.7,40.8,90,0.453,12.3,36,0.341,28.5,54,0.528,17.9,22.4,0.798,11.1,33.5,44.5,24,7.9,5,13.3,19.5,111.7
"22",22,"Atlanta Hawks",67,240.4,41.8,89,0.47,13,35.7,0.364,28.8,53.3,0.541,15.4,19.3,0.8,10,33.5,43.5,25.7,7.1,4.5,12.4,20.4,112.1
"23",23,"Detroit Pistons",68,241.5,40.8,86.1,0.474,12,32.6,0.367,28.8,53.5,0.539,18.9,24.5,0.771,10.4,36,46.3,25.3,7.4,5.2,14.7,19.9,112.4
"24",24,"San Antonio Spurs",68,241.8,42.7,91.4,0.467,11.7,33,0.356,31,58.4,0.53,15.8,20.6,0.765,11.4,35.6,46.9,23.9,7.3,5.1,13.9,18.6,112.9
"25",25,"Indiana Pacers",69,242.9,41.7,88.1,0.473,11.5,31.9,0.362,30.1,56.2,0.536,18.1,22.7,0.797,10.2,33.1,43.3,24,7.9,4.9,12.9,19.4,113
"26",26,"Portland Trail Blazers",66,240.4,40.9,86.1,0.475,13.7,37.1,0.371,27.1,49,0.553,18,23.3,0.77,9.2,35,44.2,26.3,7.7,4.9,13.7,19.9,113.4
"27",27,"Los Angeles Lakers",67,243.7,42,90.5,0.464,12.6,35.8,0.351,29.4,54.7,0.539,17,23,0.738,11.1,35.9,47.1,25.9,8.4,4.2,14.6,20.1,113.6
"28",28,"Charlotte Hornets",68,242.9,42,90.4,0.464,13.9,38.9,0.357,28.1,51.5,0.545,17.1,22.5,0.761,11.4,36.3,47.7,26.3,7.6,4.8,15.2,19.8,114.9
"29",29,"Sacramento Kings",69,241.1,43.4,90.5,0.48,12.5,34.5,0.363,30.9,56,0.552,16.1,20.8,0.773,10.5,35.1,45.6,25,7.9,5,13.3,19.7,115.5
"30",30,"Houston Rockets",68,241.1,43.3,89.7,0.483,13.1,36.9,0.355,30.3,52.9,0.572,18.5,23.7,0.779,10.9,34.6,45.6,25.6,9.6,5.8,14.1,22.3,118.2
"31",NA,"League Average",68,241.4,40.4,88.2,0.458,12.3,35.2,0.35,28.1,53,0.53,16.7,21.6,0.772,10.4,34.3,44.7,24.4,7.6,4.8,13.8,19.6,109.8
