"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Minnesota Timberwolves",65,241.5,41.4,91.4,0.453,14.6,41.5,0.351,26.8,49.9,0.537,17,22.2,0.766,11.6,32.8,44.4,25.5,8.8,5.8,14.5,21.8,114.3
"2",2,"Charlotte Hornets",65,243.1,42.2,92.2,0.458,13.8,38.4,0.359,28.5,53.8,0.529,16,21.8,0.733,11,34.2,45.2,27.3,8.7,4.9,13.3,20,114.3
"3",3,"Memphis Grizzlies",65,241.2,43,93.6,0.459,11.1,32.4,0.342,31.9,61.2,0.521,16.9,23.1,0.732,14,35.3,49.3,25.2,9.9,6.3,13.3,19.4,114
"4",4,"Milwaukee Bucks",64,240.8,41,88.9,0.461,14.2,39.1,0.362,26.8,49.8,0.539,17.6,22.7,0.774,10.3,36.5,46.8,23.3,7.5,4,13.6,18.3,113.8
"5",5,"Phoenix Suns",63,240.4,43,89.3,0.482,11.5,31.6,0.363,31.5,57.7,0.547,16.3,20.5,0.794,9.8,35.8,45.6,27.1,8.6,4.3,13,19.3,113.8
"6",6,"Utah Jazz",62,240.4,40.7,86.1,0.473,14.5,40.3,0.361,26.2,45.8,0.571,17.7,22.8,0.778,10.5,35.6,46.1,22.4,7.3,4.8,14.4,18.8,113.7
"7",7,"San Antonio Spurs",64,242,43.8,93.5,0.468,11.1,31.5,0.353,32.6,62,0.527,14.1,19,0.743,11.1,34.3,45.3,28.2,7.7,5,12.6,18.2,112.8
"8",8,"Atlanta Hawks",63,240,41.1,87.8,0.468,12.6,33.5,0.375,28.5,54.3,0.525,17.8,22.1,0.805,9.9,34.1,44,24.1,6.9,4.4,12,18.4,112.5
"9",9,"Chicago Bulls",64,240.4,42.2,87.2,0.484,11.1,29.5,0.376,31.1,57.7,0.539,17,20.9,0.813,8.6,34.4,43,24.3,7,4.4,13,18.8,112.5
"10",10,"Golden State Warriors",64,240.8,40.5,86.5,0.468,14.5,39.9,0.362,26,46.6,0.559,15.5,20.4,0.76,9.7,35.7,45.5,27.2,9.4,4.8,15.1,20.5,111
"11",11,"Los Angeles Lakers",63,243.6,41.2,88.7,0.465,12,34.4,0.348,29.3,54.2,0.54,16.2,22.2,0.728,9.6,34.9,44.5,24,8,5.7,14.8,19.9,110.6
"12",12,"Brooklyn Nets",64,240.8,41.2,88.6,0.465,11.2,31.8,0.351,30.1,56.8,0.53,17,21.2,0.802,10.2,34.1,44.3,24.7,6.9,5.3,13.8,20,110.6
"13",13,"Denver Nuggets",63,240.8,41,86.5,0.474,13,36.7,0.354,28,49.8,0.562,15.5,19.6,0.792,9,35,44.1,27.2,7.3,3.6,14.4,19.4,110.5
