"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.6","36","25","36","25","2.89","-0.04","2.84","112.9","109.9","+3.0","97.5",".225",".423",".581",NA,".550","13.2","21.4",".178",NA,".530","12.0","78.5",".181",NA,"Ball Arena","440,738","16,324"
"12","11","Philadelphia 76ers","26.6","37","23","34","26","2.28","-0.31","1.98","111.8","109.5","+2.3","96.1",".267",".364",".570",NA,".528","11.6","19.6",".218",NA,".515","12.2","76.4",".188",NA,"Wells Fargo Center","591,310","20,390"
"13","12","Chicago Bulls","26.3","39","23","35","27","1.90","-0.59","1.31","113.7","111.8","+1.9","98.6",".244",".340",".582",NA,".546","11.9","20.5",".199",NA,".531","11.9","78.3",".190",NA,"United Center","684,813","20,752"
"14","13","Toronto Raptors","24.6","33","27","33","27","1.30","0.18","1.48","112.0","110.6","+1.4","96.2",".229",".380",".542",NA,".511","11.4","27.8",".172",NA,".536","14.8","75.1",".201",NA,"Scotiabank Arena","311,611","10,745"
"15","14","Minnesota Timberwolves","24.1","33","29","33","29","1.05","0.21","1.26","112.3","111.3","+1.0","100.2",".241",".453",".560",NA,".527","12.5","25.1",".184",NA,".531","14.4","74.3",".230",NA,"Target Center","470,698","15,690"
"16","15","Atlanta Hawks","26.1","29","31","32","28","0.85","0.28","1.13","115.1","114.2","+0.9","97.7",".248",".380",".577",NA,".540","11.2","22.8",".199",NA,".538","11.2","77.6",".175",NA,"State Farm Arena","498,981","16,096"
"17","16","San Antonio Spurs","24.8","24","38","31","31","-0.08","0.17","0.09","111.8","111.9","-0.1","100.0",".203",".336",".554",NA,".527","11.1","23.9",".152",NA,".532","12.2","75.1",".167",NA,"AT&T Center","423,439","14,601"
"18","17","Los Angeles Clippers","27.6","32","31","30","33","-0.75","0.22","-0.52","108.0","108.7","-0.7","98.5",".221",".391",".558",NA,".526","13.0","20.1",".172",NA,".510","12.3","74.6",".164",NA,"Crypto.com Arena","513,343","16,559"
"19","18","Charlotte Hornets","25.6","30","33","30","33","-0.75","-0.01","-0.76","111.9","112.7","-0.8","100.6",".235",".415",".560",NA,".532","11.6","23.2",".172",NA,".539","13.2","74.9",".189",NA,"Spectrum Center","509,262","16,975"
"20","19","Brooklyn Nets","29.1","32","30","29","33","-0.90","-0.08","-0.98","111.5","112.4","-0.9","99.0",".239",".360",".564",NA,".528","12.4","23.4",".192",NA,".521","11.6","75.7",".193",NA,"Barclays Center","514,604","17,153"
"21","20","Los Angeles Lakers","30.6","27","33","26","34","-1.93","-0.44","-2.37","108.6","110.5","-1.9","100.1",".251",".386",".560",NA,".531","13.0","21.1",".181",NA,".527","12.7","76.0",".190",NA,"Crypto.com Arena","614,564","18,623"
"22","21","New York Knicks","26.3","25","36","27","34","-1.97","0.04","-1.93","108.7","110.8","-2.1","96.0",".266",".429",".545",NA,".509","12.5","24.7",".199",NA,".521","11.7","78.3",".194",NA,"Madison Square Garden (IV)","586,775","18,337"
"23","22","New Orleans Pelicans","25.7","25","36","26","35","-2.39","0.44","-1.96","109.8","112.3","-2.5","96.9",".259",".374",".550",NA,".510","12.9","26.0",".205",NA,".539","12.5","78.4",".195",NA,"Smoothie King Center","464,717","15,491"
"24","23","Indiana Pacers","26.6","21","42","27","36","-2.51","0.35","-2.16","111.1","113.7","-2.6","97.6",".238",".395",".558",NA,".526","12.8","24.9",".181",NA,".537","11.7","77.1",".205",NA,"Gainbridge Fieldhouse","467,118","14,155"
"25","24","Washington Wizards","26.0","27","33","25","35","-2.87","0.29","-2.58","109.8","112.8","-3.0","96.8",".250",".358",".561",NA,".525","12.3","21.2",".195",NA,".519","10.8","76.3",".204",NA,"Capital One Arena","469,357","15,141"
"26","25","Sacramento Kings","25.6","23","40","22","41","-4.79","0.17","-4.63","109.8","114.6","-4.8","99.8",".254",".378",".558",NA,".523","12.6","22.4",".195",NA,".545","11.8","75.9",".177",NA,"Golden 1 Center","449,833","13,631"
"27","26","Portland Trail Blazers","26.5","25","36","21","40","-4.87","0.73","-4.14","109.6","114.5","-4.9","98.1",".251",".436",".557",NA,".523","12.6","22.7",".191",NA,".553","12.4","78.7",".200",NA,"Moda Center","581,844","17,113"
"28","27","Oklahoma City Thunder","22.6","19","42","17","44","-6.92","0.24","-6.68","103.0","110.0","-7.0","98.2",".216",".416",".519",NA,".486","12.1","21.7",".165",NA,".522","12.1","76.2",".162",NA,"Paycom Center","421,772","14,059"
"29","28","Orlando Magic","23.5","15","47","16","46","-7.97","0.26","-7.71","104.5","112.5","-8.0","99.2",".226",".412",".538",NA,".503","13.2","20.1",".178",NA,".534","12.1","76.6",".194",NA,"Amway Center","420,979","15,035"
"30","29","Houston Rockets","24.7","15","45","14","46","-9.48","0.34","-9.15","107.2","116.6","-9.4","100.9",".288",".451",".559",NA,".527","14.7","21.9",".205",NA,".557","12.4","75.2",".206",NA,"Toyota Center","416,610","15,430"
"31","30","Detroit Pistons","23.6","15","46","14","47","-9.64","0.53","-9.11","103.9","113.6","-9.7","98.7",".246",".389",".523",NA,".484","12.9","23.4",".191",NA,".548","13.5","75.9",".216",NA,"Little Caesars Arena","464,120","15,471"
"32","","League Average","26.4","","","31","31","0.00","0.00","0.00","110.8","110.8","","98.2",".243",".399",".561",NA,".527","12.5","23.2",".188",NA,".527","12.5","76.8",".188",NA,"","510,974","16,644"
