"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Golden State Warriors",46,241.1,36.9,86.2,0.428,11.9,36,0.329,25,50.2,0.498,16.5,22,0.747,9.4,33.2,42.5,22,8.4,4,15.5,18,102.1
"2",2,"Cleveland Cavaliers",47,240,38.8,87.8,0.442,11.4,33.5,0.341,27.4,54.3,0.505,13.4,17.8,0.751,10.7,32.6,43.3,23,8.7,4.7,13.8,18.9,102.5
"3",3,"Dallas Mavericks",46,241.1,38.3,84.8,0.452,10.8,32.1,0.338,27.5,52.8,0.521,15.2,20,0.759,8.9,35.1,44,23.2,7,3.9,13.6,19.9,102.8
"4",4,"Miami Heat",46,241.1,36.8,83,0.443,13.7,38.9,0.352,23.1,44.2,0.524,16.8,21.3,0.785,9.2,32,41.2,23.4,7.2,4.4,15.3,19.9,104
"5",5,"Phoenix Suns",45,240.6,38.8,89,0.436,11.2,34.2,0.327,27.7,54.9,0.505,15.7,21,0.746,11.1,34.4,45.5,22.4,7.6,4.1,15.2,19,104.5
"6",6,"New York Knicks",46,241.1,37.9,86.2,0.44,13,37.4,0.347,25,48.8,0.511,15.8,20.4,0.775,9.5,34.1,43.7,24,7.3,4.8,12.6,19.2,104.6
"7",7,"Philadelphia 76ers",45,241.7,39,86.8,0.449,11.7,33.9,0.345,27.3,52.9,0.516,15.9,20.7,0.77,10.5,34.9,45.4,23.1,6.6,4.6,13.7,19,105.6
"8",8,"Boston Celtics",47,244.3,38.7,87.7,0.442,12.3,35.3,0.348,26.4,52.4,0.505,16.2,20.7,0.781,10,34.8,44.8,22,7.6,4.7,14,19.4,105.9
"9",9,"Toronto Raptors",43,240.6,38.1,83.5,0.456,12.4,34.8,0.358,25.7,48.7,0.527,17.3,21.5,0.803,10.5,33.6,44.1,24,6.8,5.3,16,18.6,105.9
"10",10,"Los Angeles Clippers",47,241.1,40.4,91.3,0.442,11.3,34.5,0.327,29.1,56.8,0.512,14.3,18.1,0.79,12.3,35.7,48,23.6,8.3,4.3,14.1,18.8,106.4
"11",11,"Denver Nuggets",44,241.1,40.1,86.1,0.465,11.8,34.4,0.342,28.3,51.7,0.547,14.9,20.1,0.742,9.7,34,43.7,24.3,7.3,4.9,13.4,19,106.8
"12",12,"Utah Jazz",46,240,40.7,90.9,0.448,11.8,34.8,0.341,28.9,56.1,0.515,14.1,18.7,0.755,9.9,32.1,42,23.1,7.4,4.1,11.9,20.5,107.4
"13",13,"Oklahoma City Thunder",46,240,39.9,89.6,0.446,13.5,38.6,0.349,26.5,51,0.519,14.5,19.3,0.749,11,37.8,48.7,25.2,8,6.2,13.1,17.3,107.8
"14",14,"Milwaukee Bucks",49,241,39.7,90.5,0.438,13.9,41.4,0.335,25.8,49.1,0.526,15,19.8,0.757,10.5,34.8,45.3,24.6,7.4,4.6,13.7,19.2,108.2
"15",15,"Memphis Grizzlies",48,241,39.8,87.9,0.452,12.7,35.1,0.362,27.1,52.8,0.512,16.3,20.8,0.782,9.8,33.4,43.1,25.1,7.3,6.3,15.4,19,108.5
"16",16,"Chicago Bulls",44,240,40.1,87.1,0.461,11.3,31.7,0.357,28.8,55.4,0.521,16.9,21.1,0.801,9.8,34.6,44.4,24,7.6,5.3,14.2,17.8,108.5
"17",17,"Indiana Pacers",47,242.7,40.3,86.6,0.465,10.8,30.6,0.354,29.4,56,0.526,17.8,22.3,0.795,9.9,33.3,43.1,22.5,7.9,4.8,13.4,19.1,109.1
"18",18,"Brooklyn Nets",45,241.1,40,91.3,0.438,11.8,36.4,0.325,28.2,54.9,0.513,17.4,22,0.791,11.4,33.2,44.6,23,7.7,5.1,13,19.4,109.2
"19",19,"Washington Wizards",46,242.2,40.5,88.9,0.456,10.7,31,0.344,29.8,57.9,0.516,18,22.5,0.8,10.3,34,44.3,22.8,7.6,4.2,12,20.3,109.7
"20",20,"New Orleans Pelicans",45,241.1,40.2,86,0.467,12.9,34.8,0.369,27.3,51.1,0.534,16.4,21,0.785,9.1,33.9,43,23.9,7.7,4.9,13.2,19.9,109.7
"21",21,"Minnesota Timberwolves",45,241.7,38.7,85.9,0.45,12.7,37.6,0.338,26,48.2,0.538,19.6,25.4,0.773,10.9,35.2,46.1,25.2,7.8,5.4,16.9,20.2,109.7
"22",22,"Orlando Magic",47,240.5,40.6,88.2,0.461,12.9,35.7,0.362,27.7,52.5,0.528,16.7,21.7,0.771,10.4,36,46.4,24.9,8,5.6,13.4,18.3,110.9
"23",23,"San Antonio Spurs",46,241.6,42.3,91.5,0.462,11.9,33.6,0.354,30.4,57.9,0.525,14.6,19.4,0.751,11.4,36,47.4,23.9,7.3,5.5,14.1,18.4,111
"24",24,"Detroit Pistons",45,241.1,40.7,86.1,0.473,12.2,33.2,0.367,28.5,52.9,0.539,18,23.4,0.768,9.9,36.9,46.8,25.1,7.6,5.3,15.2,20.3,111.5
"25",25,"Portland Trail Blazers",45,240.6,41.1,86.4,0.476,13.4,36,0.373,27.7,50.4,0.549,16.6,21.9,0.758,9.1,34.2,43.3,25.6,7.4,4.3,13.5,20,112.2
"26",26,"Atlanta Hawks",45,240,41.8,89.2,0.469,13.3,36.6,0.362,28.6,52.6,0.542,15.2,19,0.801,9.9,33.4,43.3,25.9,7.4,4.5,12,20,112.2
"27",27,"Los Angeles Lakers",46,244.3,41.1,91.1,0.451,12.8,37.2,0.343,28.3,53.9,0.526,17.6,23.2,0.758,11.3,35.9,47.2,25.7,8.4,4.1,14.9,19.6,112.7
"28",28,"Charlotte Hornets",46,242.2,41.7,90.2,0.462,14.2,40,0.355,27.5,50.2,0.548,16.6,21.4,0.774,11,36.7,47.7,25.9,7.4,4.8,15.4,19,114.2
"29",29,"Sacramento Kings",48,241.6,43.1,91.6,0.47,12,33.9,0.354,31.1,57.8,0.537,16.4,21.2,0.773,11.4,34.9,46.3,24.4,7.8,5.3,13.1,19.3,114.5
"30",30,"Houston Rockets",47,240.5,42.4,90.4,0.469,13.3,38.3,0.346,29.1,52.1,0.56,18.2,23.3,0.783,11,34.4,45.5,25,9.7,5.9,13.8,22.2,116.3
"31",NA,"League Average",46,241.2,40,88.1,0.454,12.3,35.4,0.348,27.6,52.7,0.525,16.2,21,0.773,10.3,34.5,44.8,24,7.7,4.9,14,19.3,108.5
