"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Golden State Warriors",64,240.8,40.5,86.5,0.468,14.5,39.9,0.362,26,46.6,0.559,15.5,20.4,0.76,9.7,35.7,45.5,27.2,9.4,4.8,15.1,20.5,111
"12",12,"Brooklyn Nets",65,240.8,41.3,88.6,0.466,11.2,31.8,0.352,30.1,56.8,0.53,17,21.2,0.803,10.2,34.1,44.3,24.7,6.9,5.2,13.8,20.1,110.8
"13",13,"Los Angeles Lakers",63,243.6,41.2,88.7,0.465,12,34.4,0.348,29.3,54.2,0.54,16.2,22.2,0.728,9.6,34.9,44.5,24,8,5.7,14.8,19.9,110.6
"14",14,"Sacramento Kings",66,241.1,40.7,88.8,0.458,11.4,33.4,0.341,29.3,55.4,0.528,17.3,22.7,0.765,10.1,33.5,43.6,23.5,7.2,4.5,14.2,19.3,110.1
"15",15,"Indiana Pacers",66,243,40.9,89.2,0.459,11.9,35.2,0.337,29,54,0.538,16.4,21.6,0.759,11.1,33.8,44.9,24.6,6.9,5.6,14.4,20.3,110.1
"16",16,"Boston Celtics",66,243,39.9,87.4,0.456,12.7,36.6,0.347,27.2,50.8,0.535,17.2,21.1,0.815,10.7,35.6,46.3,24,7.1,6.1,13.9,18.6,109.6
"17",17,"Miami Heat",65,242.7,39.5,85.3,0.463,13.4,35.5,0.376,26.2,49.8,0.525,17.1,21.2,0.808,10.4,33.9,44.3,25.7,7.6,3.3,14.7,20.7,109.5
"18",18,"Houston Rockets",64,240.8,38.8,86.1,0.451,13.4,38.9,0.344,25.4,47.2,0.539,17.6,24.9,0.708,9.7,32.5,42.2,23.1,7.3,4.5,16.7,20.4,108.6
"19",19,"Philadelphia 76ers",63,241.6,39.2,84.6,0.464,11.1,31.2,0.356,28.1,53.4,0.526,18.8,23,0.819,8.4,33.7,42.1,23.1,7.6,5.5,12.4,19.5,108.3
"20",20,"Toronto Raptors",64,242,40.2,91,0.442,12,34.2,0.352,28.2,56.8,0.496,15.8,21.1,0.749,13.2,31.7,44.8,22,9,4.7,12.7,19.8,108.3
"21",21,"Washington Wizards",63,242.4,40.3,86.2,0.468,10.5,31,0.338,29.9,55.2,0.541,16.9,21.6,0.783,9.2,34.3,43.5,24.6,6.3,5,13.3,19.2,108.1
"22",22,"New Orleans Pelicans",64,241.2,39.6,87.6,0.452,10.8,32.6,0.331,28.8,55,0.524,17.7,22.5,0.789,11.6,33.9,45.5,24.9,7.7,4.2,14.3,20,107.7
"23",23,"Portland Trail Blazers",63,240.4,38.7,86.9,0.446,13.3,37.8,0.353,25.4,49,0.518,16.8,22,0.763,10.2,33.5,43.7,22.8,7.6,4.5,14,20.3,107.6
"24",24,"Dallas Mavericks",64,241.2,39.3,85.7,0.458,12.8,36.9,0.347,26.5,48.8,0.542,15.8,20.7,0.764,9.4,33.8,43.2,23.6,7,4.1,12.6,19.8,107.1
"25",25,"Los Angeles Clippers",66,240.8,39.8,87.4,0.455,12.4,33.9,0.366,27.4,53.5,0.512,15,19.2,0.782,9.1,35.2,44.3,23.6,7.5,4.8,14.2,18.8,107
"26",26,"Cleveland Cavaliers",64,240,39.4,84.5,0.467,11.7,33.1,0.352,27.8,51.3,0.541,16.2,21.4,0.756,10.3,34.5,44.8,25.2,7.1,4.3,14.9,17.1,106.6
"27",27,"New York Knicks",64,241.6,37.6,86.4,0.435,13,36.6,0.354,24.6,49.8,0.495,17.3,23.3,0.743,11.4,34.8,46.2,21.4,6.9,4.9,13.6,20.2,105.4
"28",28,"Orlando Magic",65,240.8,38.2,87.9,0.434,11.9,36.1,0.329,26.3,51.8,0.507,15.6,19.8,0.788,9.1,34.7,43.8,23.3,7,4.7,14.7,19.8,103.8
"29",29,"Detroit Pistons",64,241.2,37.7,88.9,0.424,11.1,34.4,0.322,26.6,54.5,0.488,17,21.9,0.777,11.3,31.9,43.2,22.8,7.6,4.8,14.4,21.8,103.4
"30",30,"Oklahoma City Thunder",64,241.6,37.8,89.6,0.422,11.6,37.2,0.312,26.2,52.4,0.5,14.9,19.4,0.764,10.4,35.6,46,21.5,7.8,4.7,13.6,18.2,102.1
"31",NA,"League Average",64,241.4,40.3,88.1,0.458,12.3,35.2,0.351,28,53,0.529,16.6,21.5,0.771,10.4,34.3,44.7,24.4,7.6,4.8,13.9,19.6,109.6
