"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","X..of.FGA.by.Distance","X..of.FGA.by.Distance.1","X..of.FGA.by.Distance.2","X..of.FGA.by.Distance.3","X..of.FGA.by.Distance.4","X..of.FGA.by.Distance.5","Var.14","FG..by.Distance","FG..by.Distance.1","FG..by.Distance.2","FG..by.Distance.3","FG..by.Distance.4","FG..by.Distance.5","Var.21","X..of.FG.Ast.d","X..of.FG.Ast.d.1","Var.24","Dunks","Dunks.1","Var.27","Layups","Layups.1","Var.30","Corner","Corner.1","Var.33","Heaves","Heaves.1"
"14","13","Los Angeles Clippers","79","19060",".457","14.8",NA,".611",".208",".183",".119",".100",".389",NA,".512",".691",".449",".432",".348",".370",NA,".500",".808",NA,".052","312",NA,".212","807",NA,".214",".403",NA,"17","0"
"15","14","Los Angeles Lakers","78","18995",".469","14.0",NA,".612",".281",".158",".087",".086",".388",NA,".546",".708",".412",".408",".399",".349",NA,".478",".827",NA,".061","379",NA,".310","1263",NA,".230",".380",NA,"5","0"
"16","15","Memphis Grizzlies","78","18795",".462","12.9",NA,".655",".267",".233",".110",".045",".345",NA,".521",".673",".421",".418",".383",".350",NA,".499",".849",NA,".056","368",NA,".276","1122",NA,".233",".364",NA,"13","0"
"17","16","Miami Heat","79","19135",".465","14.8",NA,".580",".225",".182",".107",".066",".420",NA,".529",".693",".432",".436",".388",".377",NA,".542",".854",NA,".050","296",NA,".237","910",NA,".300",".416",NA,"22","0"
"18","17","Milwaukee Bucks","78","18795",".466","15.2",NA,".567",".230",".164",".104",".069",".433",NA,".542",".716",".421",".449",".394",".367",NA,".454",".790",NA,".048","296",NA,".247","1005",NA,".240",".394",NA,"9","0"
"19","18","Minnesota Timberwolves","79","19060",".457","14.5",NA,".546",".265",".175",".059",".047",".454",NA,".540",".677",".414",".432",".374",".358",NA,".518",".795",NA,".067","419",NA,".277","1083",NA,".223",".389",NA,"18","0"
"20","19","New Orleans Pelicans","78","18795",".456","13.7",NA,".635",".265",".188",".101",".082",".365",NA,".528",".669",".426",".461",".390",".332",NA,".531",".876",NA,".054","333",NA,".290","1064",NA,".241",".370",NA,"18","2"
"21","20","New York Knicks","79","19060",".437","14.6",NA,".573",".254",".158",".086",".075",".427",NA,".496",".653",".374",".382",".356",".357",NA,".458",".794",NA,".069","414",NA,".239","831",NA,".215",".383",NA,"6","0"
"22","21","Oklahoma City Thunder","78","18845",".430","14.4",NA,".578",".203",".260",".074",".041",".422",NA,".507",".641",".447",".429",".367",".324",NA,".468",".829",NA,".052","309",NA,".319","1134",NA,".202",".348",NA,"9","0"
"23","22","Orlando Magic","79","19060",".432","14.4",NA,".586",".223",".229",".070",".064",".414",NA,".506",".666",".429",".416",".321",".328",NA,".499",".874",NA,".061","372",NA,".269","989",NA,".209",".379",NA,"14","0"
"24","23","Philadelphia 76ers","78","18845",".463","14.0",NA,".625",".239",".192",".121",".073",".375",NA,".524",".695",".417",".411",".434",".360",NA,".501",".833",NA,".049","292",NA,".247","916",NA,".238",".384",NA,"11","0"
"25","24","Phoenix Suns","78","18770",".487","14.2",NA,".647",".184",".225",".150",".088",".353",NA,".553",".708",".511",".498",".432",".365",NA,".550",".831",NA,".053","344",NA,".220","900",NA,".264",".386",NA,"12","0"
"26","25","Portland Trail Blazers","78","18770",".444","14.5",NA,".577",".262",".172",".072",".071",".423",NA,".514",".627",".424",".424",".404",".348",NA,".494",".783",NA,".047","276",NA,".276","993",NA,".209",".369",NA,"11","0"
"27","26","Sacramento Kings","79","19085",".459","13.8",NA,".622",".234",".219",".099",".070",".378",NA,".529",".694",".433",".425",".424",".343",NA,".494",".806",NA,".059","352",NA,".264","1038",NA,".221",".390",NA,"13","1"
"28","27","San Antonio Spurs","78","18845",".467","13.4",NA,".654",".238",".225",".121",".069",".346",NA,".527",".668",".455",".448",".417",".351",NA,".551",".912",NA,".037","241",NA,".294","1197",NA,".229",".369",NA,"13","1"
"29","28","Toronto Raptors","78","18895",".445","14.3",NA,".625",".225",".207",".097",".095",".375",NA,".502",".652",".435",".424",".368",".351",NA,".435",".802",NA,".055","336",NA,".247","929",NA,".238",".403",NA,"16","2"
"30","29","Utah Jazz","78","18745",".471","15.1",NA,".530",".200",".235",".066",".028",".470",NA,".568",".725",".483",".464",".405",".362",NA,".450",".727",NA,".069","413",NA,".246","934",NA,".240",".386",NA,"14","1"
"31","30","Washington Wizards","78","18870",".470","13.9",NA,".643",".222",".231",".106",".084",".357",NA,".541",".725",".456",".430",".428",".342",NA,".532",".855",NA,".065","386",NA,".279","1071",NA,".245",".396",NA,"9","0"
"32","","League Average","78","18939",".460","14.3",NA,".601",".241",".194",".094",".071",".399",NA,".532",".685",".438",".432",".400",".353",NA,".511",".820",NA,".058","353",NA,".265","1021",NA,".236",".382",NA,"14.3","0.4"
