"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"19",19,"Toronto Raptors",77,242.3,40.6,91.2,0.445,12,34.2,0.351,28.6,57.1,0.501,16,21.2,0.756,13.4,32,45.4,22.1,8.9,4.7,12.5,19.8,109.3
"20",20,"Philadelphia 76ers",77,241.6,39.2,84.6,0.463,11.4,31.7,0.36,27.8,52.9,0.525,19.4,23.6,0.82,8.5,33.9,42.4,23.4,7.6,5.4,12.4,19.4,109.2
"21",21,"New Orleans Pelicans",77,241,40.1,87.7,0.457,10.6,32.1,0.331,29.5,55.6,0.53,18.2,23,0.789,11.7,33.6,45.3,24.9,8.2,4.1,14.1,19.8,109
"22",22,"Washington Wizards",77,241.9,40.4,86,0.47,10.5,30.8,0.342,29.9,55.2,0.542,17.3,21.9,0.787,9,34.2,43.2,24.9,6.4,5,13.1,18.9,108.7
"23",23,"Los Angeles Clippers",78,241.3,39.9,87.4,0.456,12.5,33.9,0.368,27.4,53.5,0.512,15.5,19.5,0.792,9,34.6,43.7,23.8,7.4,4.9,13.8,18.7,107.7
"24",24,"Portland Trail Blazers",77,240.6,38.9,87.6,0.444,12.8,36.9,0.348,26.1,50.6,0.514,16.8,22.1,0.76,10.7,32.8,43.5,22.9,7.9,4.4,14.3,20.9,107.4
"25",25,"Cleveland Cavaliers",78,240.6,39.6,84.6,0.468,11.5,32.7,0.351,28.1,51.9,0.542,16.8,22,0.762,10.3,34,44.3,25.1,7.1,4.2,14.6,17.3,107.4
"26",26,"Dallas Mavericks",78,241,39.1,85.4,0.458,12.8,37.3,0.344,26.3,48.1,0.546,16,20.8,0.769,9.4,33.7,43,23.1,6.7,4,12.4,19.7,107.1
"27",27,"New York Knicks",78,241.3,37.6,86.1,0.436,13.1,36.7,0.357,24.4,49.4,0.495,18.1,24.3,0.745,11.5,34.6,46.1,21.6,6.9,4.8,13.3,20.4,106.4
"28",28,"Detroit Pistons",78,241.3,38.2,88.6,0.431,11.2,34.4,0.325,27,54.2,0.498,17,21.8,0.78,11,32.1,43.1,23.3,7.7,4.8,14.2,22.1,104.6
"29",29,"Orlando Magic",78,241.3,38.2,88.2,0.433,12,36.4,0.329,26.2,51.8,0.506,15.7,19.8,0.791,9.2,35.1,44.3,23.6,6.8,4.5,14.7,19.8,104
"30",30,"Oklahoma City Thunder",77,241.6,38.2,89.2,0.429,12.1,37.6,0.323,26.1,51.6,0.507,15.3,20.1,0.761,10.4,35.4,45.8,22.2,7.6,4.6,14,18.2,103.9
"31",NA,"League Average",78,241.4,40.5,88.1,0.46,12.4,35.2,0.353,28.1,52.9,0.532,16.9,21.8,0.775,10.4,34.2,44.5,24.5,7.6,4.7,13.8,19.6,110.4
