"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Utah Jazz",46,240,41,86.4,0.474,14.8,40.7,0.363,26.2,45.7,0.574,18,23.2,0.779,10.2,36.3,46.5,22.3,6.9,5,14.2,19,114.7
"2",2,"Charlotte Hornets",46,242.2,42.7,92.4,0.462,14.3,38.3,0.373,28.5,54.2,0.525,14.9,20.2,0.737,10.6,33.7,44.2,27.2,8.9,5.1,13,19.2,114.6
"3",3,"Phoenix Suns",45,240.6,42.5,89.4,0.476,11.5,31.7,0.363,31,57.7,0.538,15.9,19.7,0.805,10,36,46,26.4,8.8,4.2,13.5,19.5,112.5
"4",4,"Memphis Grizzlies",48,241,42.3,92.9,0.455,11.3,33.1,0.341,31,59.7,0.518,16.3,22,0.74,13.3,34.9,48.2,25.1,10.2,6.4,13.5,19,112.1
"5",5,"Milwaukee Bucks",49,241,40.4,89.2,0.454,14.3,39.5,0.362,26.2,49.7,0.526,16.8,21.7,0.778,10.4,36.8,47.2,23,7.7,4.4,13.8,17.9,112
"6",6,"Brooklyn Nets",45,241.1,41.7,88.1,0.473,11,31.5,0.35,30.6,56.6,0.542,17.5,21.2,0.825,9.7,35.6,45.3,25.6,7.1,5.6,14.1,19.9,111.9
"7",7,"Los Angeles Lakers",46,244.3,41.6,89.5,0.465,12.1,34.5,0.351,29.5,55,0.536,16.1,21.9,0.734,9.6,35.5,45.2,24.3,8.2,5.6,14.9,20.3,111.4
"8",8,"Atlanta Hawks",45,240,40.5,87.4,0.463,12.5,33.4,0.375,27.9,54,0.517,17.7,22,0.808,10,34.3,44.3,24,6.5,4.4,12.4,18,111.2
"9",9,"Chicago Bulls",44,240,41.2,87.1,0.473,11.6,30.3,0.382,29.6,56.8,0.522,16.8,20.6,0.812,8.9,33.8,42.6,24.1,7.6,4.6,13.1,18.8,110.7
"10",10,"Sacramento Kings",48,241.6,40.9,89.5,0.457,11.8,33.9,0.348,29.1,55.6,0.523,17,22.5,0.756,10.4,33.9,44.3,23.1,7.1,4.7,14,19.4,110.5
"11",11,"San Antonio Spurs",46,241.6,42.9,93.4,0.46,11,31.1,0.352,32,62.2,0.514,13.6,18.6,0.733,11.3,34.9,46.2,27.4,7.7,5.3,12.8,17.7,110.5
"12",12,"Minnesota Timberwolves",45,241.7,40.2,91.6,0.439,14.3,41.9,0.341,25.9,49.7,0.521,15.8,20.8,0.756,12.4,32.9,45.4,24.5,8.8,5.8,15.2,22.2,110.4
"13",13,"Golden State Warriors",46,241.1,40,86.3,0.464,14.1,39.8,0.355,25.9,46.5,0.556,15.7,20.7,0.755,9.9,36.5,46.4,27.7,9.5,5,15.8,20.3,109.8
"14",14,"Miami Heat",46,241.1,39.3,85.6,0.46,13.5,36,0.374,25.9,49.6,0.522,16.3,20.3,0.805,10.9,33.7,44.6,25.6,7.2,3.3,14.4,19.9,108.5
"15",15,"Portland Trail Blazers",45,240.6,38.7,86.7,0.446,13.5,38,0.355,25.2,48.7,0.518,17.4,22.5,0.774,10.1,33.6,43.7,22.5,7.7,4.8,13.8,19.9,108.3
"16",16,"Houston Rockets",47,240.5,38.7,85.7,0.452,13.3,38.4,0.347,25.4,47.3,0.537,17.5,24.4,0.717,9.5,33.6,43.1,22.9,7.3,4.8,16.9,20.1,108.3
"17",17,"Washington Wizards",46,242.2,40.4,86.2,0.469,10.2,31.2,0.326,30.3,55,0.55,17.2,22.2,0.777,9.2,35.2,44.3,24.1,6.2,5,13.4,19,108.2
"18",18,"Indiana Pacers",47,242.7,40.3,88.2,0.456,11.6,35.4,0.328,28.7,52.8,0.543,16,20.8,0.772,10.7,33.7,44.4,24,7.1,5.8,14.2,20.2,108.2
"19",19,"Denver Nuggets",44,241.1,40.6,86.7,0.468,12.6,36.3,0.346,28,50.4,0.555,14,18.2,0.772,8.8,34.4,43.2,26.8,7.2,3.9,13.8,19.3,107.7
"20",20,"Philadelphia 76ers",45,241.7,39.3,85.2,0.461,11.1,31.4,0.353,28.2,53.8,0.524,17.6,21.8,0.811,8.4,33.8,42.2,22.7,8,5.7,12.4,19.1,107.4
"21",21,"Boston Celtics",47,244.3,39,87.4,0.447,12.1,36,0.337,26.9,51.5,0.523,17.3,21.1,0.819,10.6,34.9,45.6,22.8,7.4,5.8,14.1,18.9,107.4
"22",22,"Cleveland Cavaliers",47,240,39.9,85.3,0.467,11.7,33.8,0.348,28.1,51.5,0.545,15.8,20.8,0.76,10.2,35.1,45.3,25.4,7.1,4.4,15,16.5,107.2
"23",23,"Toronto Raptors",43,240.6,39.7,91.1,0.436,11.8,34.7,0.341,27.9,56.3,0.494,15.6,20.5,0.76,13.5,31.5,45,21.6,9.2,4.7,12.6,20,106.8
"24",24,"New Orleans Pelicans",45,241.1,38.6,88,0.438,11.3,33.4,0.338,27.3,54.6,0.499,17,21.8,0.781,11.7,34.2,45.9,24.7,7.5,4,14.5,19.4,105.5
"25",25,"Los Angeles Clippers",47,241.1,39.1,87.1,0.449,12.4,34.6,0.357,26.7,52.5,0.509,14.7,18.7,0.789,9,34.8,43.9,23.2,7.6,4.6,14.5,18.3,105.3
"26",26,"Dallas Mavericks",46,241.1,38.8,86.2,0.45,12.1,36.8,0.329,26.7,49.4,0.54,15.5,20.3,0.767,9.4,34.7,44.1,23.7,6.9,3.8,12.6,19.6,105.3
"27",27,"New York Knicks",46,241.1,37.3,85.5,0.436,13,36.4,0.356,24.3,49.1,0.496,16.4,21.7,0.756,10.9,34.6,45.5,21.1,6.8,5,13.5,19.4,104
"28",28,"Orlando Magic",47,240.5,37.4,87.6,0.427,11.8,36.3,0.324,25.6,51.3,0.499,15.3,19.6,0.778,9.4,34.3,43.7,22.2,6.8,4.8,14.8,19.9,101.8
"29",29,"Detroit Pistons",45,241.1,36.8,87.8,0.419,11.2,35.5,0.317,25.5,52.3,0.487,17,21.9,0.776,10.4,32.3,42.7,22,8,4.8,14.8,21,101.8
"30",30,"Oklahoma City Thunder",46,240,37,89.1,0.416,11.6,37.4,0.31,25.5,51.7,0.492,14.7,19.2,0.765,10.3,35.5,45.8,20.8,7.4,4.6,13.4,18.3,100.3
"31",NA,"League Average",46,241.2,40,88.1,0.454,12.3,35.4,0.348,27.6,52.7,0.525,16.2,21,0.773,10.3,34.5,44.8,24,7.7,4.9,14,19.3,108.5
