"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"13","12","Chicago Bulls","26.2","28","17","25","20","1.71","-0.44","1.28","112.1","110.3","+1.8","98.4",".241",".347",".575",NA,".538","12.2","20.5",".195",NA,".527","12.8","77.8",".195",NA,"United Center","460,280","20,922"
"14","13","Denver Nuggets","27.6","24","21","24","21","1.04","0.20","1.24","111.1","110.0","+1.1","96.7",".211",".419",".570",NA,".541","12.7","20.6",".163",NA,".536","12.5","78.1",".174",NA,"Ball Arena","356,707","16,214"
"15","14","Minnesota Timberwolves","24.1","23","23","24","22","1.00","0.09","1.09","110.4","109.4","+1.0","99.9",".230",".455",".550",NA,".519","13.0","26.1",".174",NA,".526","14.8","74.8",".227",NA,"Target Center","361,837","15,732"
"16","15","Toronto Raptors","24.6","22","22","23","21","0.66","0.49","1.15","111.1","110.4","+0.7","95.9",".223",".385",".533",NA,".501","11.2","28.7",".169",NA,".533","14.8","74.9",".204",NA,"Scotiabank Arena","311,611","12,984"
"17","16","Charlotte Hornets","25.8","26","21","23","24","-0.11","-0.06","-0.17","112.4","112.5","-0.1","100.6",".220",".414",".563",NA,".537","11.5","22.4",".162",NA,".541","13.3","75.5",".184",NA,"Spectrum Center","331,357","16,568"
"18","17","New York Knicks","26.5","23","24","23","24","-0.36","-0.54","-0.90","109.1","109.4","-0.3","95.1",".253",".425",".547",NA,".512","12.4","24.4",".191",NA,".515","11.7","78.5",".185",NA,"Madison Square Garden (IV)","474,065","18,233"
"19","18","Atlanta Hawks","26.1","21","25","22","24","-0.46","0.19","-0.27","114.3","114.7","-0.4","97.4",".252",".383",".573",NA,".535","11.3","22.8",".203",NA,".540","11.0","77.7",".172",NA,"State Farm Arena","353,136","16,052"
"20","19","San Antonio Spurs","25.0","17","30","23","24","-0.66","-0.06","-0.72","109.9","110.6","-0.7","99.8",".200",".333",".544",NA,".519","11.1","23.9",".146",NA,".527","12.3","75.3",".161",NA,"AT&T Center","343,038","14,293"
"21","20","Indiana Pacers","27.0","17","30","22","25","-0.91","0.85","-0.07","110.5","111.4","-0.9","96.9",".235",".401",".555",NA,".522","12.7","24.3",".182",NA,".528","12.2","77.3",".205",NA,"Gainbridge Fieldhouse","332,289","13,845"
"22","21","Los Angeles Clippers","27.7","23","25","22","26","-1.21","0.22","-0.99","106.9","108.1","-1.2","98.1",".218",".399",".552",NA,".520","13.1","20.1",".171",NA,".504","12.4","73.8",".157",NA,"Crypto.com Arena","440,293","16,307"
"23","22","Los Angeles Lakers","31.0","23","24","22","25","-1.34","-0.65","-1.99","108.8","110.1","-1.3","100.6",".247",".388",".562",NA,".532","13.1","21.0",".182",NA,".523","12.9","76.0",".194",NA,"Crypto.com Arena","504,991","18,703"
"24","23","Washington Wizards","26.1","23","24","20","27","-2.13","0.13","-2.00","109.8","112.0","-2.2","97.2",".255",".362",".561",NA,".525","12.2","21.1",".198",NA,".517","10.8","77.3",".202",NA,"Capital One Arena","368,065","15,336"
"25","24","Portland Trail Blazers","27.0","20","26","18","28","-3.59","1.02","-2.57","110.5","114.1","-3.6","97.9",".257",".437",".562",NA,".526","12.7","22.9",".198",NA,".552","12.4","78.5",".189",NA,"Moda Center","422,559","16,902"
"26","25","Sacramento Kings","25.5","18","30","18","30","-4.00","0.09","-3.91","110.1","114.1","-4.0","99.7",".252",".378",".556",NA,".523","12.4","22.9",".190",NA,".535","11.5","74.9",".179",NA,"Golden 1 Center","381,792","13,635"
"27","26","New Orleans Pelicans","25.7","17","28","16","29","-4.20","0.53","-3.67","108.2","112.5","-4.3","97.0",".247",".380",".540",NA,".502","12.9","25.6",".193",NA,".542","12.2","79.0",".191",NA,"Smoothie King Center","322,180","15,342"
"28","27","Oklahoma City Thunder","22.7","14","32","12","34","-7.48","0.30","-7.18","102.4","110.0","-7.6","98.0",".215",".419",".514",NA,".481","12.1","21.5",".165",NA,".521","11.8","76.4",".162",NA,"Paycom Center","304,568","13,844"
"29","28","Houston Rockets","24.9","14","33","13","34","-7.96","0.12","-7.84","107.1","115.0","-7.9","100.9",".285",".448",".561",NA,".530","14.9","21.7",".204",NA,".543","12.1","75.3",".202",NA,"Toyota Center","309,039","15,452"
"30","29","Orlando Magic","23.6","9","39","12","36","-8.52","0.28","-8.24","103.3","111.9","-8.6","98.6",".225",".413",".531",NA,".496","13.3","20.5",".175",NA,".533","12.2","76.7",".192",NA,"Amway Center","304,708","15,235"
"31","30","Detroit Pistons","23.5","11","35","10","36","-9.65","0.50","-9.15","102.7","112.4","-9.7","98.9",".250",".404",".525",NA,".485","13.4","21.8",".194",NA,".544","13.6","76.5",".208",NA,"Little Caesars Arena","309,104","14,719"
"32","","League Average","26.4","","","23","23","0.00","0.00","0.00","110.0","110.0","","98.1",".239",".402",".557",NA,".524","12.6","23.0",".185",NA,".524","12.6","77.0",".185",NA,"","386,588","16,568"
