"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Cleveland Cavaliers",57,240,38.6,87.6,0.44,11.3,33.5,0.338,27.2,54.1,0.503,13.7,18.1,0.755,10.9,32.5,43.5,23.1,8.7,4.5,13.9,19.3,102.1
"2",2,"Dallas Mavericks",57,241.3,38.7,85.1,0.454,10.6,31.8,0.335,28,53.3,0.526,15.1,20.1,0.755,9.2,34.9,44.1,23.4,6.9,3.9,13.6,20,103.1
"3",3,"Golden State Warriors",58,240.9,37.4,86.6,0.432,12.1,36.1,0.333,25.4,50.4,0.503,16.6,22.2,0.747,9.8,32.9,42.8,22.4,8.1,4.1,15,17.8,103.5
"4",4,"Boston Celtics",58,243.4,38,88.3,0.43,11.9,35.2,0.337,26.1,53.1,0.492,15.7,20.2,0.777,10.4,34.4,44.8,21.6,7.6,4.7,14.1,19.3,103.6
"5",5,"Miami Heat",57,242.2,37.1,83.7,0.443,13.3,38.6,0.343,23.8,45.1,0.528,17,21.9,0.774,9.5,31.9,41.4,23.1,7.5,4.3,15.4,20.1,104.4
"6",6,"Philadelphia 76ers",56,241.8,39.1,86.9,0.45,11,32.9,0.335,28.1,54.1,0.519,16,20.6,0.777,10.5,34.5,45,23.1,6.5,4.6,13.4,18.8,105.2
"7",7,"Phoenix Suns",56,240.4,39,88.6,0.441,11.4,34.2,0.335,27.6,54.4,0.507,15.9,21.2,0.751,10.4,34,44.4,22.2,7.4,3.9,14.7,19.2,105.4
"8",8,"New York Knicks",58,241.7,38.5,86.7,0.445,13.1,37.8,0.347,25.4,48.8,0.521,16.3,21.3,0.766,9.7,34.5,44.2,24.6,7.2,4.6,12.9,19.7,106.5
"9",9,"Utah Jazz",57,240,40.5,90.1,0.45,11.8,34.4,0.343,28.7,55.7,0.516,14.1,18.8,0.748,10.1,31.9,42,23.1,7.6,4.2,12.2,20.1,106.9
"10",10,"Toronto Raptors",56,242.2,38.9,84.2,0.462,12.4,34.9,0.357,26.4,49.4,0.536,17,21.3,0.8,10.6,33.8,44.3,25,7,5,16.2,18.9,107.2
"11",11,"Denver Nuggets",57,240.9,40.2,86.6,0.465,11.7,34.5,0.339,28.5,52.1,0.548,15.5,20.5,0.755,9.7,33.2,42.8,24.5,7.9,4.9,13.1,19.3,107.6
"12",12,"Los Angeles Clippers",59,240.8,40.5,90.7,0.446,11.6,34.4,0.338,28.9,56.4,0.512,15.1,19.2,0.788,12.1,35.6,47.7,23.7,7.9,4.2,13.9,18.7,107.7
"13",13,"Oklahoma City Thunder",57,241.3,40.2,90,0.446,13.1,38.2,0.341,27.1,51.7,0.524,14.4,19.1,0.752,11.2,37.7,48.9,25,8.1,6.2,13.5,17.7,107.7
"14",14,"Memphis Grizzlies",58,241.3,39.8,88.2,0.451,12.5,35.4,0.354,27.2,52.8,0.516,16.7,21.3,0.781,10,33,43,25.3,7.2,6.4,15.3,19.3,108.7
"15",15,"New Orleans Pelicans",57,240.9,39.8,85.8,0.464,12.8,35.3,0.363,27,50.4,0.535,16.7,21.1,0.788,9.3,33,42.3,23.9,7.6,5,13.5,20.1,109.1
"16",16,"Milwaukee Bucks",58,240.9,40.2,90.2,0.446,14.1,41.1,0.342,26.2,49.1,0.533,14.9,20,0.745,10.4,34.6,45,25.2,7.4,4.5,13.5,19.2,109.4
"17",17,"Washington Wizards",56,241.8,40.6,88.9,0.457,10.9,30.9,0.354,29.6,57.9,0.512,17.8,22.2,0.803,10.6,34.4,44.9,23.1,7.4,4.2,11.8,20.3,109.9
"18",18,"Chicago Bulls",58,240.4,41,88,0.466,11.7,32.2,0.363,29.3,55.8,0.525,16.6,20.8,0.795,9.4,33.9,43.3,25,7.4,5.1,13.3,17.6,110.2
"19",19,"Brooklyn Nets",57,240.9,40.6,90.8,0.448,12,36.3,0.33,28.7,54.5,0.526,17.5,21.8,0.802,11.2,33.7,44.9,23.6,7.7,5.1,13.1,19.3,110.8
