"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Utah Jazz",55,240,40.6,86.1,0.472,14.6,40.4,0.361,26.1,45.7,0.57,17.8,22.8,0.779,10.2,35.8,46,22.2,7,4.9,14.2,18.9,113.6
"2",2,"Charlotte Hornets",56,241.8,42.1,91.9,0.457,13.8,38.3,0.36,28.3,53.7,0.527,15.4,20.9,0.737,10.7,33.7,44.4,26.9,8.7,4.8,13.1,19.5,113.3
"3",3,"Memphis Grizzlies",56,241.3,42.9,93.6,0.458,11.1,32.6,0.339,31.8,61,0.522,16.3,22.1,0.738,13.7,35,48.7,25.1,10.2,6.4,13.3,19.1,113.1
"4",4,"Milwaukee Bucks",56,240.9,40.9,89,0.46,14.3,39.3,0.364,26.6,49.7,0.535,16.8,21.6,0.779,10.3,36.4,46.7,23.5,7.8,4.2,13.7,17.9,113
"5",5,"Phoenix Suns",54,240.5,42.8,89.5,0.478,11.4,31.6,0.361,31.4,57.9,0.542,16,20.1,0.795,10.2,35.9,46.1,26.6,8.5,4.3,13.1,19.3,113
"6",6,"Minnesota Timberwolves",55,241.4,41,91.7,0.447,14.5,41.4,0.35,26.5,50.3,0.527,16.4,21.5,0.765,12.1,32.9,45,25,8.7,5.8,14.5,21.7,112.9
"7",7,"Chicago Bulls",55,240.5,41.7,86.9,0.48,11.3,30,0.375,30.5,56.9,0.535,17.3,21.3,0.814,8.8,34,42.9,24.4,7.2,4.6,12.9,18.7,112
"8",8,"Atlanta Hawks",54,240,41,87.5,0.468,12.5,33.3,0.376,28.4,54.2,0.525,17.4,21.7,0.802,9.8,34.5,44.3,24.4,6.9,4.4,12.4,18.4,111.9
"9",9,"San Antonio Spurs",55,241.4,43.2,93.2,0.464,11.1,31.5,0.352,32.2,61.7,0.521,13.6,18.4,0.738,11.3,34.4,45.6,27.9,7.7,5.2,12.7,17.9,111.1
"10",10,"Los Angeles Lakers",56,244,41.4,88.9,0.466,12.1,34.5,0.349,29.4,54.4,0.54,16,22.1,0.723,9.5,35.2,44.7,24.2,8,5.6,14.8,20.1,110.9
"11",11,"Brooklyn Nets",54,240.9,41.5,88.6,0.468,11.2,31.8,0.352,30.3,56.8,0.533,16.8,20.7,0.811,10.1,34.7,44.8,25.3,7,5.5,14,19.8,110.9
"12",12,"Golden State Warriors",55,240.9,40.2,86.2,0.466,14.6,40.2,0.364,25.6,46.1,0.556,15.5,20.2,0.764,9.9,36.3,46.1,27.4,9.5,4.9,15.5,20.2,110.5
"13",13,"Sacramento Kings",57,241.3,40.6,89.2,0.456,11.7,33.9,0.344,29,55.3,0.524,17,22.3,0.76,10.3,33.6,43.9,23.5,7.2,4.7,14.1,19.2,109.9
"14",14,"Denver Nuggets",54,240.9,40.9,86.5,0.474,12.9,36.3,0.355,28.1,50.1,0.559,14.9,19,0.786,9,34.5,43.5,27.2,7.2,3.7,13.9,19.3,109.7
"15",15,"Miami Heat",55,242.3,39.4,85.5,0.461,13.6,36,0.378,25.8,49.5,0.521,16.5,20.2,0.815,10.7,33.8,44.5,25.9,7.6,3.3,14.9,20.6,108.9
"16",16,"Indiana Pacers",56,242.7,40.4,88.9,0.455,11.7,35.1,0.333,28.8,53.8,0.535,16.2,21.1,0.77,11,33.6,44.6,24.2,6.9,5.6,14.3,20.4,108.8
"17",17,"Toronto Raptors",53,242.4,40.2,90.9,0.442,12.5,34.9,0.356,27.8,56,0.496,15.7,20.7,0.758,13.2,31.9,45.1,22.2,9.2,4.9,13,19.8,108.5
"18",18,"Boston Celtics",56,243.6,39.6,87.6,0.452,12.4,36.5,0.34,27.2,51.1,0.531,16.8,20.6,0.816,10.8,35.8,46.6,23.5,7.3,5.9,14.2,18.7,108.4
"19",19,"Houston Rockets",54,240.5,38.5,85.6,0.45,13.2,38.6,0.343,25.3,47,0.538,17.8,24.9,0.716,9.6,32.9,42.6,22.9,7.3,4.7,17,20.1,108.1
"20",20,"Philadelphia 76ers",54,241.9,39.6,85.1,0.466,11,30.9,0.357,28.6,54.2,0.528,17.5,21.6,0.811,8.4,33.7,42.1,23.2,7.6,5.6,12.6,19.2,107.8
"21",21,"Portland Trail Blazers",56,240.4,38.9,87,0.447,13.4,38,0.354,25.5,49,0.52,16.4,21.5,0.761,10.2,33.6,43.8,22.7,7.7,4.6,13.8,19.8,107.6
