"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"12",12,"Los Angeles Lakers",53,243.8,41.3,89,0.463,12.1,34.5,0.349,29.2,54.5,0.536,16.2,22.1,0.732,9.5,35.2,44.7,24,8.1,5.6,14.7,20.1,110.7
"13",13,"Sacramento Kings",54,241.4,40.5,89.3,0.453,11.7,34.1,0.343,28.8,55.2,0.521,16.8,22.2,0.756,10.4,33.4,43.8,23.1,7.2,4.7,14,19.3,109.4
"14",14,"Indiana Pacers",54,242.8,40.7,88.9,0.458,11.8,35.3,0.334,28.9,53.6,0.539,16,20.9,0.766,10.9,33.7,44.6,24.4,6.9,5.6,14.2,20.4,109.2
"15",15,"Denver Nuggets",52,241,40.7,86.3,0.471,12.9,36.3,0.354,27.8,50,0.556,14.7,18.7,0.787,8.9,34.2,43.1,26.9,7.3,3.8,14,19.3,109
"16",16,"Miami Heat",53,242.4,39.4,85.6,0.46,13.6,36.1,0.375,25.8,49.4,0.522,16.5,20.3,0.813,10.8,33.7,44.5,25.8,7.5,3.2,14.9,20.6,108.8
"17",17,"Houston Rockets",52,240.5,38.6,85.6,0.451,13.2,38.4,0.344,25.4,47.3,0.538,17.9,24.9,0.718,9.6,33.1,42.7,22.8,7.3,4.7,16.9,20,108.4
"18",18,"Toronto Raptors",51,242.5,40.1,91.1,0.44,12.4,34.9,0.355,27.7,56.2,0.493,15.6,20.7,0.757,13.2,31.8,45,22.2,9.2,4.9,12.8,19.8,108.2
"19",19,"Boston Celtics",54,243.7,39.3,87.4,0.45,12.4,36.2,0.341,26.9,51.1,0.527,17,20.8,0.816,10.7,35.6,46.3,23.2,7.2,5.9,14.1,18.8,108
"20",20,"Portland Trail Blazers",53,240.5,38.9,86.9,0.448,13.5,38,0.356,25.4,48.9,0.519,16.5,21.5,0.764,10.1,33.7,43.8,22.6,7.6,4.6,13.8,20,107.8
"21",21,"Philadelphia 76ers",52,241.9,39.5,85.1,0.465,11,31,0.355,28.5,54.1,0.527,17.5,21.7,0.809,8.5,33.7,42.2,23.1,7.7,5.7,12.5,19.2,107.6
"22",22,"Washington Wizards",51,242,40,86.1,0.465,10.1,31,0.326,29.9,55.1,0.543,17.3,22.3,0.776,9.2,35.2,44.4,24.1,6,5.1,13.3,18.7,107.4
"23",23,"Cleveland Cavaliers",53,240,39.6,85.2,0.465,11.8,33.7,0.351,27.8,51.5,0.54,15.6,20.7,0.753,10.3,34.9,45.2,25.5,7.1,4.3,14.9,16.9,106.7
"24",24,"Dallas Mavericks",53,241.4,39.2,86.4,0.453,12.2,36.8,0.333,26.9,49.6,0.543,15.7,20.4,0.769,9.5,34.3,43.8,23.9,7.1,4.1,12.5,19.6,106.3
"25",25,"Los Angeles Clippers",54,240.9,39.3,87.2,0.451,12.4,34.5,0.359,26.9,52.7,0.511,15.2,19.3,0.788,8.9,35.1,44.1,23.3,7.5,4.6,14.3,18.7,106.2
"26",26,"New Orleans Pelicans",52,241,38.5,87.6,0.44,10.8,32.8,0.328,27.8,54.8,0.507,17.8,22.4,0.792,11.7,33.8,45.5,24.6,7.5,4.1,14.3,19.4,105.5
"27",27,"New York Knicks",52,241,37.4,85.5,0.437,13.1,36.6,0.357,24.3,48.9,0.497,16.4,21.9,0.748,11,34.6,45.6,21.3,6.9,5,13.6,19.6,104.2
"28",28,"Orlando Magic",53,240.5,37.9,87.5,0.433,11.8,35.9,0.328,26.2,51.6,0.507,15.5,19.7,0.787,9.1,34.4,43.5,23,6.8,4.8,14.6,20,103.1
"29",29,"Detroit Pistons",52,241,37,88.1,0.42,11.2,35,0.32,25.8,53.1,0.487,17.1,22,0.779,10.5,32.1,42.6,22.3,7.8,4.8,14.7,21.5,102.4
"30",30,"Oklahoma City Thunder",51,241,37.1,89.1,0.417,11.9,37.8,0.315,25.2,51.3,0.492,14.8,19.3,0.766,10.5,35.5,46,21.1,7.4,4.7,13.5,18.3,101
"31",NA,"League Average",53,241.3,40.1,88,0.455,12.3,35.3,0.349,27.8,52.7,0.526,16.3,21.1,0.773,10.3,34.4,44.7,24.2,7.7,4.8,13.9,19.4,108.8
