"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Cleveland Cavaliers",59,240,38.6,87.4,0.441,11.4,33.5,0.34,27.2,53.9,0.504,14.1,18.4,0.762,10.9,32.5,43.4,23.1,8.7,4.6,13.8,19.4,102.6
"2",2,"Boston Celtics",61,243.3,37.9,88.3,0.429,11.8,35,0.337,26.1,53.4,0.488,16,20.5,0.779,10.5,34.1,44.6,21.6,7.6,4.6,14,19.2,103.5
"3",3,"Dallas Mavericks",60,241.3,38.8,85,0.456,10.7,31.7,0.337,28.1,53.3,0.527,15.3,20.2,0.756,9.4,34.8,44.2,23.2,6.8,3.8,13.6,19.9,103.5
"4",4,"Golden State Warriors",60,240.8,37.4,86.5,0.432,12,36.1,0.333,25.4,50.4,0.503,16.7,22.3,0.75,9.8,32.9,42.7,22.4,8,4.1,15.1,18,103.6
"5",5,"Miami Heat",60,242.9,36.9,83.6,0.441,13.3,38.7,0.343,23.6,44.9,0.526,17.3,22.5,0.768,9.6,32.1,41.7,23.1,7.4,4.3,15.4,20.5,104.4
"6",6,"Phoenix Suns",60,240.4,39.2,88.9,0.441,11.3,34.2,0.33,27.9,54.7,0.51,16.1,21.2,0.756,10.6,34.1,44.6,22.2,7.5,4,14.7,19.2,105.7
"7",7,"Philadelphia 76ers",59,241.7,39.2,87,0.451,11.3,33.4,0.337,27.9,53.6,0.521,16.2,20.8,0.779,10.4,34.6,45,23.1,6.3,4.6,13.3,19.1,105.9
"8",8,"New York Knicks",60,241.7,38.6,86.8,0.445,13,37.7,0.346,25.6,49.1,0.521,16.4,21.6,0.763,9.7,34.6,44.3,24.5,7.3,4.5,12.8,19.8,106.7
"9",9,"Utah Jazz",59,240,40.6,89.9,0.451,11.8,34.5,0.344,28.7,55.5,0.518,13.9,18.7,0.748,10.1,31.7,41.8,23.1,7.6,4.2,12.2,20.1,106.9
"10",10,"Toronto Raptors",58,242.2,38.9,84.3,0.462,12.4,35.1,0.354,26.5,49.2,0.539,16.9,21.2,0.797,10.5,33.9,44.4,25.1,7,5.1,16.2,18.9,107.2
"11",11,"Los Angeles Clippers",62,240.8,40.5,90.8,0.447,11.5,34.2,0.336,29,56.5,0.513,15,19.1,0.786,12.1,35.5,47.5,23.8,7.9,4.2,14,18.6,107.6
"12",12,"Denver Nuggets",59,240.8,40.4,86.6,0.466,11.6,34.4,0.338,28.7,52.2,0.551,15.5,20.6,0.754,9.6,33,42.6,24.5,7.9,4.9,13.1,19.3,107.8
"13",13,"Oklahoma City Thunder",60,241.7,40.5,90.2,0.448,13,38.1,0.342,27.4,52.1,0.526,14.5,19.2,0.753,11.1,37.8,49,25.3,8.1,6.3,13.5,17.6,108.4
"14",14,"Memphis Grizzlies",61,241.2,39.9,88.2,0.453,12.5,35.3,0.353,27.5,52.9,0.519,16.8,21.5,0.779,10.1,32.7,42.8,25.2,7.1,6.4,15.2,19.6,109.1
"15",15,"New Orleans Pelicans",60,240.8,39.9,85.8,0.465,12.9,35.5,0.363,27.1,50.3,0.538,16.7,21.4,0.783,9.3,32.9,42.2,23.9,7.6,5,13.4,20.4,109.4
"16",16,"Milwaukee Bucks",60,240.8,40.4,90.2,0.448,14.1,41,0.344,26.3,49.2,0.535,14.9,20.1,0.743,10.4,34.6,45,25.2,7.3,4.4,13.5,19.4,109.8
"17",17,"Chicago Bulls",60,240.4,41,88.1,0.466,11.6,32.1,0.362,29.4,56,0.525,16.6,21,0.794,9.4,33.8,43.2,24.9,7.3,5,13.2,17.6,110.3
