"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Cleveland Cavaliers",63,240,38.8,87.1,0.445,11.6,33.5,0.346,27.2,53.5,0.507,14.2,18.5,0.766,10.7,32.4,43,23.3,8.7,4.6,13.8,19.7,103.3
"2",2,"Dallas Mavericks",63,241.2,38.8,85,0.457,10.8,31.9,0.339,28,53.1,0.527,15.2,20.1,0.754,9.4,34.6,44,23.3,7,3.8,13.6,20,103.6
"3",3,"Boston Celtics",65,243.1,38,88.4,0.43,11.7,34.8,0.337,26.3,53.6,0.491,16,20.5,0.782,10.5,34,44.5,21.6,7.6,4.6,13.9,19.2,103.8
"4",4,"Golden State Warriors",63,240.8,37.7,86.4,0.436,12.2,36.2,0.337,25.5,50.2,0.508,16.7,22.2,0.752,9.6,32.9,42.5,22.4,7.9,4,15.1,18,104.3
"5",5,"Miami Heat",64,242.7,37.3,83.8,0.445,13.2,38.3,0.345,24.1,45.5,0.529,17.2,22.4,0.77,9.5,32.2,41.7,23.3,7.3,4.2,15.4,20.7,105
"6",6,"Phoenix Suns",63,240.4,39.1,88.8,0.441,11.4,34.2,0.334,27.7,54.6,0.508,16.1,21.4,0.753,10.5,34,44.5,22.3,7.5,4,14.7,19.2,105.8
"7",7,"Philadelphia 76ers",62,241.6,39.3,86.9,0.452,11.2,33.2,0.337,28.1,53.8,0.522,16.5,21.3,0.775,10.5,34.5,44.9,23.2,6.4,4.5,13.3,19.3,106.2
"8",8,"Toronto Raptors",63,242,39,84.4,0.462,12.3,34.9,0.354,26.6,49.5,0.538,17,21.3,0.798,10.5,34,44.5,25,6.8,5.1,16,19.1,107.3
"9",9,"Los Angeles Clippers",65,240.8,40.4,90.8,0.445,11.6,34.4,0.338,28.8,56.3,0.511,14.9,19.1,0.781,12,35.2,47.2,23.9,7.9,4.2,13.9,18.6,107.4
"10",10,"New York Knicks",63,241.6,38.6,86.4,0.447,13.1,37.5,0.35,25.5,48.9,0.521,17.1,22.2,0.77,9.4,34.7,44.1,24.6,7.3,4.6,12.7,20,107.4
"11",11,"Utah Jazz",62,240.4,40.8,89.9,0.454,12,34.7,0.346,28.8,55.3,0.521,14,18.8,0.747,10.1,31.7,41.8,23.2,7.7,4.2,12.2,20.2,107.6
"12",12,"Denver Nuggets",63,240.8,40.2,86.6,0.465,11.5,34.3,0.336,28.7,52.3,0.549,15.7,20.9,0.751,9.6,33.2,42.8,24.4,7.9,4.9,13.2,19.4,107.7
"13",13,"New Orleans Pelicans",63,240.8,39.6,85.8,0.462,12.7,35.5,0.357,27,50.3,0.535,16.7,21.5,0.78,9.5,32.7,42.3,23.6,7.6,4.9,13.6,20.2,108.7
"14",14,"Oklahoma City Thunder",63,241.6,40.7,90.2,0.452,13.1,38.2,0.342,27.6,51.9,0.532,14.7,19.4,0.756,11,37.7,48.7,25.5,8.3,6.3,13.7,17.7,109.2
"15",15,"Memphis Grizzlies",64,241.2,40,88.5,0.452,12.4,35,0.354,27.6,53.4,0.517,16.8,21.5,0.779,10.2,32.7,42.9,25.2,7.2,6.3,15,19.5,109.2
"16",16,"Milwaukee Bucks",64,240.8,40.6,90.4,0.449,14.1,40.6,0.347,26.5,49.8,0.531,15,20.2,0.741,10.3,34.5,44.8,25.2,7.3,4.3,13.3,19.6,110.2
"17",17,"Washington Wizards",62,242.4,40.7,89,0.457,10.8,30.8,0.351,29.9,58.2,0.514,18.3,22.9,0.799,10.8,34,44.8,23.2,7.4,4.2,11.9,20,110.5
"18",18,"Chicago Bulls",64,240.4,41.1,88.1,0.467,11.6,32.1,0.363,29.5,56,0.526,17,21.4,0.792,9.6,33.8,43.4,24.9,7.2,5.1,13.1,17.7,110.9
