"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Minnesota Timberwolves",72,241.4,41.5,91.1,0.455,14.8,41.7,0.356,26.6,49.5,0.538,17.7,22.8,0.776,11.4,33.3,44.7,25.6,8.8,5.8,14.5,21.8,115.5
"2",2,"Charlotte Hornets",71,242.8,42.5,91.8,0.462,13.9,38.4,0.363,28.5,53.4,0.534,16.2,22,0.738,10.9,34,45,27.5,8.8,4.9,13.2,20,115.1
"3",3,"Milwaukee Bucks",71,240.7,41.4,89.2,0.464,14.4,39,0.368,27,50.2,0.539,17.7,22.9,0.775,10.3,36.5,46.8,23.6,7.6,4,13.4,18.3,114.9
"4",4,"Phoenix Suns",71,240.4,43.5,89.7,0.486,11.6,31.8,0.366,31.9,57.9,0.551,16,20,0.8,9.7,35.8,45.5,27.4,8.5,4.4,12.8,19.4,114.7
"5",5,"Memphis Grizzlies",71,241.1,43.3,94.1,0.46,11,32.3,0.342,32.2,61.8,0.522,17,23.2,0.731,14.2,35.2,49.4,25.5,9.8,6.6,13.2,19.6,114.6
"6",6,"Utah Jazz",70,240.4,40.8,86.3,0.472,14.8,40.5,0.365,26,45.8,0.568,17.8,22.9,0.776,10.6,35.9,46.5,22.6,7.1,4.9,14.2,19.1,114.1
"7",7,"Atlanta Hawks",70,240.4,41.2,88.2,0.467,12.6,33.9,0.371,28.7,54.4,0.527,17.9,22.1,0.81,10,34,44,24.5,7,4.4,11.9,18.6,112.9
"8",8,"San Antonio Spurs",71,241.8,43.5,93.3,0.466,11.1,31.8,0.35,32.4,61.5,0.526,14.6,19.6,0.745,11.1,34.2,45.3,28,7.6,5,12.8,18.2,112.7
"9",9,"Brooklyn Nets",71,240.7,41.8,88.4,0.473,11.3,31.6,0.358,30.5,56.8,0.537,17.2,21.5,0.8,10.3,33.9,44.2,25.1,7,5.3,13.9,20.2,112.1
"10",10,"Chicago Bulls",70,240.4,41.9,87.1,0.481,10.8,29.2,0.372,31.1,57.9,0.537,17.3,21.2,0.816,8.6,34.1,42.8,24.1,7.2,4.3,12.9,18.8,112
